#,Date-Time (PDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
10906,07/25/2025 14:25:00,18.66,87818.24,,,,,,
10907,07/25/2025 14:30:00,17.67,83066.88,,,,,,
10908,07/25/2025 14:35:00,16.90,83333.12,,,,,,
10909,07/25/2025 14:40:00,19.13,98017.28,,,,,,
10910,07/25/2025 14:45:00,19.52,94740.48,,,,,,
10911,07/25/2025 14:50:00,19.00,89948.16,,,,,,
10912,07/25/2025 14:55:00,18.40,88801.28,,,,,,
10913,07/25/2025 15:00:00,17.93,85770.24,,,,,,
10914,07/25/2025 15:05:00,17.07,82309.12,,,,,,
10915,07/25/2025 15:10:00,18.83,93593.60,,,,,,
10916,07/25/2025 15:15:00,17.63,77148.16,,,,,,
10917,07/25/2025 15:20:00,17.41,82493.44,,,,,,
10918,07/25/2025 15:25:00,20.93,107847.68,,,,,,
10919,07/25/2025 15:30:00,22.26,98099.20,,,,,,
10920,07/25/2025 15:35:00,20.07,86794.24,,,,,,
10921,07/25/2025 15:40:00,18.70,86138.88,,,,,,
10922,07/25/2025 15:45:00,18.49,87040.00,,,,,,
10923,07/25/2025 15:50:00,17.41,76636.16,,,,,,
10924,07/25/2025 15:55:00,16.30,71311.36,,,,,,
10925,07/25/2025 16:00:00,15.14,66539.52,,,,,,
10926,07/25/2025 16:05:00,18.74,128245.76,,,,,,
10927,07/25/2025 16:10:00,18.96,89169.92,,,,,,
10928,07/25/2025 16:15:00,16.90,76759.04,,,,,,
10929,07/25/2025 16:20:00,16.64,87162.88,,,,,,
10930,07/25/2025 16:25:00,15.91,67276.80,,,,,,
10931,07/25/2025 16:30:00,15.44,99409.92,,,,,,
10932,07/25/2025 16:35:00,16.51,93757.44,,,,,,
10933,07/25/2025 16:40:00,16.90,89128.96,,,,,,
10934,07/25/2025 16:45:00,16.43,86671.36,,,,,,
10935,07/25/2025 16:50:00,15.40,82882.56,,,,,,
10936,07/25/2025 16:55:00,14.67,83496.96,,,,,,
10937,07/25/2025 17:00:00,15.53,85852.16,,,,,,
10938,07/25/2025 17:05:00,15.83,83927.04,,,,,,
10939,07/25/2025 17:10:00,15.10,80629.76,,,,,,
10940,07/25/2025 17:15:00,14.84,87572.48,,,,,,
10941,07/25/2025 17:20:00,14.93,78397.44,,,,,,
10942,07/25/2025 17:25:00,15.06,81182.72,,,,,,
10943,07/25/2025 17:30:00,14.63,74690.56,,,,,,
10944,07/25/2025 17:35:00,14.24,80424.96,,,,,,
10945,07/25/2025 17:40:00,15.10,82964.48,,,,,,
10946,07/25/2025 17:45:00,14.75,80424.96,,,,,,
10947,07/25/2025 17:50:00,14.50,78295.04,,,,,,
10948,07/25/2025 17:55:00,14.33,75018.24,,,,,,
10949,07/25/2025 18:00:00,13.64,72908.80,,,,,,
10950,07/25/2025 18:05:00,13.77,76656.64,,,,,,
10951,07/25/2025 18:10:00,14.07,76820.48,,,,,,
10952,07/25/2025 18:15:00,15.10,77701.12,,,,,,
10953,07/25/2025 18:20:00,14.80,72704.00,,,,,,
10954,07/25/2025 18:25:00,14.03,68997.12,,,,,,
10955,07/25/2025 18:30:00,13.17,65966.08,,,,,,
10956,07/25/2025 18:35:00,13.04,66048.00,,,,,,
10957,07/25/2025 18:40:00,13.00,63856.64,,,,,,
10958,07/25/2025 18:45:00,13.04,62607.36,,,,,,
10959,07/25/2025 18:50:00,12.52,61214.72,,,,,,
10960,07/25/2025 18:55:00,12.40,59760.64,,,,,,
10961,07/25/2025 19:00:00,12.52,57856.00,,,,,,
10962,07/25/2025 19:05:00,12.57,55787.52,,,,,,
10963,07/25/2025 19:10:00,12.22,53637.12,,,,,,
10964,07/25/2025 19:15:00,11.88,51630.08,,,,,,
10965,07/25/2025 19:20:00,11.71,48803.84,,,,,,
10966,07/25/2025 19:25:00,11.41,47144.96,,,,,,
10967,07/25/2025 19:30:00,11.15,45219.84,,,,,,
10968,07/25/2025 19:35:00,11.15,43622.40,,,,,,
10969,07/25/2025 19:40:00,10.94,42147.84,,,,,,
10970,07/25/2025 19:45:00,10.72,40130.56,,,,,,
10971,07/25/2025 19:50:00,10.34,38696.96,,,,,,
10972,07/25/2025 19:55:00,10.55,36884.48,,,,,,
10973,07/25/2025 20:00:00,10.38,34990.08,,,,,,
10974,07/25/2025 20:05:00,9.86,33433.60,,,,,,
10975,07/25/2025 20:10:00,9.74,31887.36,,,,,,
10976,07/25/2025 20:15:00,9.01,30597.12,,,,,,
10977,07/25/2025 20:20:00,9.09,29255.68,,,,,,
10978,07/25/2025 20:25:00,8.58,28119.04,,,,,,
10979,07/25/2025 20:30:00,8.36,27207.68,,,,,,
10980,07/25/2025 20:35:00,8.66,27668.48,,,,,,
10981,07/25/2025 20:40:00,9.26,30904.32,,,,,,
10982,07/25/2025 20:45:00,9.65,30269.44,,,,,,
10983,07/25/2025 20:50:00,7.16,19799.04,,,,,,
10984,07/25/2025 20:55:00,5.87,14873.60,,,,,,
10985,07/25/2025 21:00:00,5.23,13875.20,,,,,,
10986,07/25/2025 21:05:00,4.93,14648.32,,,,,,
10987,07/25/2025 21:10:00,5.36,15856.64,,,,,,
10988,07/25/2025 21:15:00,7.03,20971.52,,,,,,
10989,07/25/2025 21:20:00,6.52,11069.44,,,,,,
10990,07/25/2025 21:25:00,4.46,9172.48,,,,,,
10991,07/25/2025 21:30:00,3.86,8238.08,,,,,,
10992,07/25/2025 21:35:00,3.21,6607.36,,,,,,
10993,07/25/2025 21:40:00,2.83,5701.12,,,,,,
10994,07/25/2025 21:45:00,2.53,5688.32,,,,,,
10995,07/25/2025 21:50:00,2.36,4684.80,,,,,,
10996,07/25/2025 21:55:00,1.97,3508.48,,,,,,
10997,07/25/2025 22:00:00,2.19,3046.40,,,,,,
10998,07/25/2025 22:05:00,2.40,2782.72,,,,,,
10999,07/25/2025 22:10:00,2.10,2414.08,,,,,,
11000,07/25/2025 22:15:00,1.84,1856.64,,,,,,
11001,07/25/2025 22:20:00,1.93,1579.52,,,,,,
11002,07/25/2025 22:25:00,1.84,1259.84,,,,,,
11003,07/25/2025 22:30:00,1.76,958.08,,,,,,
11004,07/25/2025 22:35:00,2.10,711.68,,,,,,
11005,07/25/2025 22:40:00,1.97,500.80,,,,,,
11006,07/25/2025 22:45:00,1.67,360.32,,,,,,
11007,07/25/2025 22:50:00,1.54,253.20,,,,,,
11008,07/25/2025 22:55:00,1.63,178.48,,,,,,
11009,07/25/2025 23:00:00,1.67,113.28,,,,,,
11010,07/25/2025 23:05:00,2.01,79.28,,,,,,
11011,07/25/2025 23:10:00,1.80,49.76,,,,,,
11012,07/25/2025 23:15:00,1.67,31.11,,,,,,
11013,07/25/2025 23:20:00,1.84,21.36,,,,,,
11014,07/25/2025 23:25:00,1.84,13.05,,,,,,
11015,07/25/2025 23:30:00,2.66,8.76,,,,,,
11016,07/25/2025 23:35:00,2.74,6.18,,,,,,
11017,07/25/2025 23:40:00,2.36,3.65,,,,,,
11018,07/25/2025 23:45:00,2.44,2.34,,,,,,
11019,07/25/2025 23:50:00,2.49,1.06,,,,,,
11020,07/25/2025 23:55:00,2.06,0.42,,,,,,
11021,07/26/2025 00:00:00,2.31,0.21,,,,,,
11022,07/26/2025 00:05:00,2.70,0.00,,,,,,
11023,07/26/2025 00:10:00,2.74,0.00,,,,,,
11024,07/26/2025 00:15:00,2.70,0.00,,,,,,
11025,07/26/2025 00:20:00,2.10,0.00,,,,,,
11026,07/26/2025 00:25:00,2.40,0.00,,,,,,
11027,07/26/2025 00:30:00,2.31,0.00,,,,,,
11028,07/26/2025 00:35:00,2.61,0.00,,,,,,
11029,07/26/2025 00:40:00,2.61,0.00,,,,,,
11030,07/26/2025 00:45:00,2.61,0.00,,,,,,
11031,07/26/2025 00:50:00,1.71,0.00,,,,,,
11032,07/26/2025 00:55:00,1.33,0.00,,,,,,
11033,07/26/2025 01:00:00,1.03,0.00,,,,,,
11034,07/26/2025 01:05:00,1.28,0.00,,,,,,
11035,07/26/2025 01:10:00,1.03,0.00,,,,,,
11036,07/26/2025 01:15:00,0.98,0.00,,,,,,
11037,07/26/2025 01:20:00,0.90,0.00,,,,,,
11038,07/26/2025 01:25:00,0.64,0.00,,,,,,
11039,07/26/2025 01:30:00,0.86,0.00,,,,,,
11040,07/26/2025 01:35:00,0.90,0.00,,,,,,
11041,07/26/2025 01:40:00,0.73,0.00,,,,,,
11042,07/26/2025 01:45:00,0.73,0.00,,,,,,
11043,07/26/2025 01:50:00,0.68,0.00,,,,,,
11044,07/26/2025 01:55:00,0.81,0.00,,,,,,
11045,07/26/2025 02:00:00,0.30,0.00,,,,,,
11046,07/26/2025 02:05:00,0.13,0.00,,,,,,
11047,07/26/2025 02:10:00,0.08,0.00,,,,,,
11048,07/26/2025 02:15:00,0.21,0.00,,,,,,
11049,07/26/2025 02:20:00,0.64,0.00,,,,,,
11050,07/26/2025 02:25:00,1.37,0.00,,,,,,
11051,07/26/2025 02:30:00,1.20,0.00,,,,,,
11052,07/26/2025 02:35:00,0.73,0.00,,,,,,
11053,07/26/2025 02:40:00,0.73,0.00,,,,,,
11054,07/26/2025 02:45:00,0.73,0.00,,,,,,
11055,07/26/2025 02:50:00,0.68,0.00,,,,,,
11056,07/26/2025 02:55:00,0.55,0.00,,,,,,
11057,07/26/2025 03:00:00,0.55,0.00,,,,,,
11058,07/26/2025 03:05:00,0.08,0.00,,,,,,
11059,07/26/2025 03:10:00,0.38,0.00,,,,,,
11060,07/26/2025 03:15:00,0.68,0.00,,,,,,
11061,07/26/2025 03:20:00,0.34,0.00,,,,,,
11062,07/26/2025 03:25:00,0.38,0.00,,,,,,
11063,07/26/2025 03:30:00,0.43,0.00,,,,,,
11064,07/26/2025 03:35:00,0.38,0.00,,,,,,
11065,07/26/2025 03:40:00,0.30,0.00,,,,,,
11066,07/26/2025 03:45:00,0.30,0.00,,,,,,
11067,07/26/2025 03:50:00,0.30,0.00,,,,,,
11068,07/26/2025 03:55:00,0.04,0.00,,,,,,
11069,07/26/2025 04:00:00,0.34,0.21,,,,,,
11070,07/26/2025 04:05:00,0.13,0.42,,,,,,
11071,07/26/2025 04:10:00,0.25,0.63,,,,,,
11072,07/26/2025 04:15:00,0.30,1.06,,,,,,
11073,07/26/2025 04:20:00,-0.05,1.91,,,,,,
11074,07/26/2025 04:25:00,-0.13,2.98,,,,,,
11075,07/26/2025 04:30:00,-0.30,4.47,,,,,,
11076,07/26/2025 04:35:00,-0.39,7.03,,,,,,
11077,07/26/2025 04:40:00,-0.22,11.08,,,,,,
11078,07/26/2025 04:45:00,-0.30,16.86,,,,,,
11079,07/26/2025 04:50:00,-0.22,24.21,,,,,,
11080,07/26/2025 04:55:00,0.13,39.43,,,,,,
11081,07/26/2025 05:00:00,0.47,62.98,,,,,,
11082,07/26/2025 05:05:00,0.98,98.68,,,,,,
11083,07/26/2025 05:10:00,0.98,158.88,,,,,,
11084,07/26/2025 05:15:00,1.11,246.56,,,,,,
11085,07/26/2025 05:20:00,1.07,351.04,,,,,,
11086,07/26/2025 05:25:00,1.11,509.76,,,,,,
11087,07/26/2025 05:30:00,0.94,734.40,,,,,,
11088,07/26/2025 05:35:00,0.77,984.64,,,,,,
11089,07/26/2025 05:40:00,1.16,1295.68,,,,,,
11090,07/26/2025 05:45:00,0.64,1633.92,,,,,,
11091,07/26/2025 05:50:00,0.77,2015.36,,,,,,
11092,07/26/2025 05:55:00,0.90,2424.32,,,,,,
11093,07/26/2025 06:00:00,1.07,2846.72,,,,,,
11094,07/26/2025 06:05:00,0.73,3261.44,,,,,,
11095,07/26/2025 06:10:00,0.64,3688.96,,,,,,
11096,07/26/2025 06:15:00,1.07,4102.40,,,,,,
11097,07/26/2025 06:20:00,1.24,4620.80,,,,,,
11098,07/26/2025 06:25:00,1.80,8135.68,,,,,,
11099,07/26/2025 06:30:00,2.74,11274.24,,,,,,
11100,07/26/2025 06:35:00,3.56,12472.32,,,,,,
11101,07/26/2025 06:40:00,4.72,12672.00,,,,,,
11102,07/26/2025 06:45:00,3.90,6963.20,,,,,,
11103,07/26/2025 06:50:00,3.77,15662.08,,,,,,
11104,07/26/2025 06:55:00,3.52,11100.16,,,,,,
11105,07/26/2025 07:00:00,3.39,8217.60,,,,,,
11106,07/26/2025 07:05:00,3.39,12579.84,,,,,,
11107,07/26/2025 07:10:00,4.03,17177.60,,,,,,
11108,07/26/2025 07:15:00,4.03,11299.84,,,,,,
11109,07/26/2025 07:20:00,5.02,22272.00,,,,,,
11110,07/26/2025 07:25:00,5.49,23255.04,,,,,,
11111,07/26/2025 07:30:00,6.65,25057.28,,,,,,
11112,07/26/2025 07:35:00,7.55,27074.56,,,,,,
11113,07/26/2025 07:40:00,7.98,30904.32,,,,,,
11114,07/26/2025 07:45:00,8.96,36352.00,,,,,,
11115,07/26/2025 07:50:00,9.74,36720.64,,,,,,
11116,07/26/2025 07:55:00,9.39,33085.44,,,,,,
11117,07/26/2025 08:00:00,9.26,32798.72,,,,,,
11118,07/26/2025 08:05:00,9.61,34672.64,,,,,,
11119,07/26/2025 08:10:00,9.52,36331.52,,,,,,
11120,07/26/2025 08:15:00,10.25,38215.68,,,,,,
11121,07/26/2025 08:20:00,10.72,40192.00,,,,,,
11122,07/26/2025 08:25:00,10.98,42065.92,,,,,,
11123,07/26/2025 08:30:00,11.28,43663.36,,,,,,
11124,07/26/2025 08:35:00,11.37,44994.56,,,,,,
11125,07/26/2025 08:40:00,11.75,45916.16,,,,,,
11126,07/26/2025 08:45:00,11.88,46059.52,,,,,,
11127,07/26/2025 08:50:00,12.14,45957.12,,,,,,
11128,07/26/2025 08:55:00,12.52,45731.84,,,,,,
11129,07/26/2025 09:00:00,13.38,45998.08,,,,,,
11130,07/26/2025 09:05:00,13.94,46571.52,,,,,,
11131,07/26/2025 09:10:00,14.45,47247.36,,,,,,
11132,07/26/2025 09:15:00,14.67,48189.44,,,,,,
11133,07/26/2025 09:20:00,14.20,49131.52,,,,,,
11134,07/26/2025 09:25:00,14.07,50155.52,,,,,,
11135,07/26/2025 09:30:00,14.24,51507.20,,,,,,
11136,07/26/2025 09:35:00,14.54,52633.60,,,,,,
11137,07/26/2025 09:40:00,14.63,53780.48,,,,,,
11138,07/26/2025 09:45:00,15.27,54763.52,,,,,,
11139,07/26/2025 09:50:00,15.61,55398.40,,,,,,
11140,07/26/2025 09:55:00,16.21,56647.68,,,,,,
11141,07/26/2025 10:00:00,16.90,57303.04,,,,,,
11142,07/26/2025 10:05:00,17.33,60067.84,,,,,,
11143,07/26/2025 10:10:00,17.63,61890.56,,,,,,
11144,07/26/2025 10:15:00,17.84,63447.04,,,,,,
11145,07/26/2025 10:20:00,18.44,64983.04,,,,,,
11146,07/26/2025 10:25:00,19.73,66048.00,,,,,,
11147,07/26/2025 10:30:00,20.46,66641.92,,,,,,
11148,07/26/2025 10:35:00,20.42,67624.96,,,,,,
11149,07/26/2025 10:40:00,21.53,68218.88,,,,,,
11150,07/26/2025 10:45:00,22.48,68915.20,,,,,,
11151,07/26/2025 10:50:00,22.82,69324.80,,,,,,
11152,07/26/2025 10:55:00,23.12,70184.96,,,,,,
11153,07/26/2025 11:00:00,22.61,71147.52,,,,,,
11154,07/26/2025 11:05:00,22.43,71823.36,,,,,,
11155,07/26/2025 11:10:00,22.91,72458.24,,,,,,
11156,07/26/2025 11:15:00,22.31,73400.32,,,,,,
11157,07/26/2025 11:20:00,22.99,74178.56,,,,,,
11158,07/26/2025 11:25:00,23.76,74792.96,,,,,,
11159,07/26/2025 11:30:00,24.06,75571.20,,,,,,
11160,07/26/2025 11:35:00,25.48,76001.28,,,,,,
11161,07/26/2025 11:40:00,25.39,76492.80,,,,,,
11162,07/26/2025 11:45:00,25.61,77291.52,,,,,,
11163,07/26/2025 11:50:00,26.04,78151.68,,,,,,
11164,07/26/2025 11:55:00,26.94,78663.68,,,,,,
11165,07/26/2025 12:00:00,29.34,79298.56,,,,,,
11166,07/26/2025 12:05:00,28.35,80056.32,,,,,,
11167,07/26/2025 12:10:00,26.60,80916.48,,,,,,
11168,07/26/2025 12:15:00,24.75,81612.80,,,,,,
11169,07/26/2025 12:20:00,23.72,82145.28,,,,,,
11170,07/26/2025 12:25:00,22.52,82800.64,,,,,,
11171,07/26/2025 12:30:00,22.01,83292.16,,,,,,
11172,07/26/2025 12:35:00,22.05,84008.96,,,,,,
11173,07/26/2025 12:40:00,22.05,80035.84,,,,,,
11174,07/26/2025 12:45:00,17.16,60252.16,,,,,,
11175,07/26/2025 12:50:00,16.56,74260.48,,,,,,
11176,07/26/2025 12:55:00,17.24,66703.36,,,,,,
11177,07/26/2025 13:00:00,17.46,75673.60,,,,,,
11178,07/26/2025 13:05:00,18.53,77824.00,,,,,,
11179,07/26/2025 13:10:00,18.66,83824.64,,,,,,
11180,07/26/2025 13:15:00,19.05,85647.36,,,,,,
11181,07/26/2025 13:20:00,19.56,87736.32,,,,,,
11182,07/26/2025 13:25:00,20.37,90972.16,,,,,,
11183,07/26/2025 13:30:00,20.93,90685.44,,,,,,
11184,07/26/2025 13:35:00,21.58,91750.40,,,,,,
11185,07/26/2025 13:40:00,22.26,91791.36,,,,,,
11186,07/26/2025 13:45:00,21.66,91340.80,,,,,,
11187,07/26/2025 13:50:00,21.70,89169.92,,,,,,
11188,07/26/2025 13:55:00,21.45,86138.88,,,,,,
11189,07/26/2025 14:00:00,21.19,87203.84,,,,,,
11190,07/26/2025 14:05:00,21.45,91709.44,,,,,,
11191,07/26/2025 14:10:00,21.19,89620.48,,,,,,
11192,07/26/2025 14:15:00,22.26,93593.60,,,,,,
11193,07/26/2025 14:20:00,26.25,111779.84,,,,,,
11194,07/26/2025 14:25:00,27.54,116490.24,,,,,,
11195,07/26/2025 14:30:00,27.02,110510.08,,,,,,
11196,07/26/2025 14:35:00,26.81,102686.72,,,,,,
11197,07/26/2025 14:40:00,26.42,94330.88,,,,,,
11198,07/26/2025 14:45:00,25.52,93552.64,,,,,,
11199,07/26/2025 14:50:00,23.51,91176.96,,,,,,
11200,07/26/2025 14:55:00,22.99,89333.76,,,,,,
11201,07/26/2025 15:00:00,22.31,88186.88,,,,,,
11202,07/26/2025 15:05:00,22.09,87982.08,,,,,,
11203,07/26/2025 15:10:00,22.86,87531.52,,,,,,
11204,07/26/2025 15:15:00,23.08,87244.80,,,,,,
11205,07/26/2025 15:20:00,22.86,86999.04,,,,,,
11206,07/26/2025 15:25:00,22.61,86712.32,,,,,,
11207,07/26/2025 15:30:00,22.43,86507.52,,,,,,
11208,07/26/2025 15:35:00,22.43,86138.88,,,,,,
11209,07/26/2025 15:40:00,22.52,85688.32,,,,,,
11210,07/26/2025 15:45:00,22.22,85442.56,,,,,,
11211,07/26/2025 15:50:00,22.18,85442.56,,,,,,
11212,07/26/2025 15:55:00,22.05,85073.92,,,,,,
11213,07/26/2025 16:00:00,22.13,84869.12,,,,,,
11214,07/26/2025 16:05:00,22.39,84582.40,,,,,,
11215,07/26/2025 16:10:00,22.13,84336.64,,,,,,
11216,07/26/2025 16:15:00,22.18,84008.96,,,,,,
11217,07/26/2025 16:20:00,22.09,83783.68,,,,,,
11218,07/26/2025 16:25:00,21.70,83578.88,,,,,,
11219,07/26/2025 16:30:00,21.15,83312.64,,,,,,
11220,07/26/2025 16:35:00,21.02,83128.32,,,,,,
11221,07/26/2025 16:40:00,20.85,82882.56,,,,,,
11222,07/26/2025 16:45:00,20.76,82657.28,,,,,,
11223,07/26/2025 16:50:00,20.59,82268.16,,,,,,
11224,07/26/2025 16:55:00,20.59,81940.48,,,,,,
11225,07/26/2025 17:00:00,20.29,81264.64,,,,,,
11226,07/26/2025 17:05:00,20.20,80834.56,,,,,,
11227,07/26/2025 17:10:00,19.73,80506.88,,,,,,
11228,07/26/2025 17:15:00,19.00,80056.32,,,,,,
11229,07/26/2025 17:20:00,18.27,79544.32,,,,,,
11230,07/26/2025 17:25:00,17.89,79134.72,,,,,,
11231,07/26/2025 17:30:00,17.16,78397.44,,,,,,
11232,07/26/2025 17:35:00,16.94,77127.68,,,,,,
11233,07/26/2025 17:40:00,16.99,76165.12,,,,,,
11234,07/26/2025 17:45:00,16.60,75161.60,,,,,,
11235,07/26/2025 17:50:00,16.34,73523.20,,,,,,
11236,07/26/2025 17:55:00,16.51,72581.12,,,,,,
11237,07/26/2025 18:00:00,16.34,71761.92,,,,,,
11238,07/26/2025 18:05:00,16.30,70615.04,,,,,,
11239,07/26/2025 18:10:00,16.00,69427.20,,,,,,
11240,07/26/2025 18:15:00,15.96,67932.16,,,,,,
11241,07/26/2025 18:20:00,15.44,62648.32,,,,,,
11242,07/26/2025 18:25:00,15.57,64368.64,,,,,,
11243,07/26/2025 18:30:00,15.70,63508.48,,,,,,
11244,07/26/2025 18:35:00,15.78,61440.00,,,,,,
11245,07/26/2025 18:40:00,15.87,60723.20,,,,,,
11246,07/26/2025 18:45:00,15.57,59105.28,,,,,,
11247,07/26/2025 18:50:00,15.27,57344.00,,,,,,
11248,07/26/2025 18:55:00,14.67,52736.00,,,,,,
11249,07/26/2025 19:00:00,14.63,53985.28,,,,,,
11250,07/26/2025 19:05:00,14.24,51998.72,,,,,,
11251,07/26/2025 19:10:00,14.03,49704.96,,,,,,
11252,07/26/2025 19:15:00,13.85,47656.96,,,,,,
11253,07/26/2025 19:20:00,13.43,45895.68,,,,,,
11254,07/26/2025 19:25:00,13.25,44216.32,,,,,,
11255,07/26/2025 19:30:00,12.95,42536.96,,,,,,
11256,07/26/2025 19:35:00,12.82,41031.68,,,,,,
11257,07/26/2025 19:40:00,12.48,39516.16,,,,,,
11258,07/26/2025 19:45:00,12.18,38051.84,,,,,,
11259,07/26/2025 19:50:00,12.18,36567.04,,,,,,
11260,07/26/2025 19:55:00,11.92,35010.56,,,,,,
11261,07/26/2025 20:00:00,11.75,33157.12,,,,,,
11262,07/26/2025 20:05:00,11.62,31641.60,,,,,,
11263,07/26/2025 20:10:00,11.15,30320.64,,,,,,
11264,07/26/2025 20:15:00,11.02,29081.60,,,,,,
11265,07/26/2025 20:20:00,10.98,27791.36,,,,,,
11266,07/26/2025 20:25:00,10.77,26613.76,,,,,,
11267,07/26/2025 20:30:00,10.68,25405.44,,,,,,
11268,07/26/2025 20:35:00,10.64,24217.60,,,,,,
11269,07/26/2025 20:40:00,10.77,23224.32,,,,,,
11270,07/26/2025 20:45:00,10.16,22097.92,,,,,,
11271,07/26/2025 20:50:00,10.55,20961.28,,,,,,
11272,07/26/2025 20:55:00,10.29,19737.60,,,,,,
11273,07/26/2025 21:00:00,9.82,18529.28,,,,,,
11274,07/26/2025 21:05:00,9.39,17423.36,,,,,,
11275,07/26/2025 21:10:00,9.35,16225.28,,,,,,
11276,07/26/2025 21:15:00,9.39,14837.76,,,,,,
11277,07/26/2025 21:20:00,7.42,5783.04,,,,,,
11278,07/26/2025 21:25:00,5.66,5442.56,,,,,,
11279,07/26/2025 21:30:00,5.15,5111.04,,,,,,
11280,07/26/2025 21:35:00,5.10,4766.72,,,,,,
11281,07/26/2025 21:40:00,4.72,4412.16,,,,,,
11282,07/26/2025 21:45:00,2.79,4040.96,,,,,,
11283,07/26/2025 21:50:00,1.97,3676.16,,,,,,
11284,07/26/2025 21:55:00,1.71,3292.16,,,,,,
11285,07/26/2025 22:00:00,1.37,2903.04,,,,,,
11286,07/26/2025 22:05:00,1.50,2514.56,,,,,,
11287,07/26/2025 22:10:00,1.67,2138.24,,,,,,
11288,07/26/2025 22:15:00,1.46,1766.40,,,,,,
11289,07/26/2025 22:20:00,1.28,1428.48,,,,,,
11290,07/26/2025 22:25:00,1.07,1111.68,,,,,,
11291,07/26/2025 22:30:00,1.11,838.72,,,,,,
11292,07/26/2025 22:35:00,1.76,615.04,,,,,,
11293,07/26/2025 22:40:00,1.67,437.76,,,,,,
11294,07/26/2025 22:45:00,1.97,294.32,,,,,,
11295,07/26/2025 22:50:00,1.88,192.24,,,,,,
11296,07/26/2025 22:55:00,2.19,117.64,,,,,,
11297,07/26/2025 23:00:00,2.01,78.42,,,,,,
11298,07/26/2025 23:05:00,2.10,45.08,,,,,,
11299,07/26/2025 23:10:00,3.04,30.40,,,,,,
11300,07/26/2025 23:15:00,3.86,18.81,,,,,,
11301,07/26/2025 23:20:00,4.07,10.71,,,,,,
11302,07/26/2025 23:25:00,3.94,6.42,,,,,,
11303,07/26/2025 23:30:00,4.16,3.65,,,,,,
11304,07/26/2025 23:35:00,4.07,2.55,,,,,,
11305,07/26/2025 23:40:00,4.12,1.27,,,,,,
11306,07/26/2025 23:45:00,4.12,1.06,,,,,,
11307,07/26/2025 23:50:00,3.94,0.63,,,,,,
11308,07/26/2025 23:55:00,3.73,0.00,,,,,,
11309,07/27/2025 00:00:00,3.69,0.00,,,,,,
11310,07/27/2025 00:05:00,3.52,0.00,,,,,,
11311,07/27/2025 00:10:00,3.04,0.00,,,,,,
11312,07/27/2025 00:15:00,2.96,0.00,,,,,,
11313,07/27/2025 00:20:00,2.91,0.00,,,,,,
11314,07/27/2025 00:25:00,2.87,0.00,,,,,,
11315,07/27/2025 00:30:00,2.91,0.00,,,,,,
11316,07/27/2025 00:35:00,3.17,0.00,,,,,,
11317,07/27/2025 00:40:00,3.17,0.00,,,,,,
11318,07/27/2025 00:45:00,3.13,0.00,,,,,,
11319,07/27/2025 00:50:00,3.17,0.00,,,,,,
11320,07/27/2025 00:55:00,2.87,0.00,,,,,,
11321,07/27/2025 01:00:00,2.91,0.00,,,,,,
11322,07/27/2025 01:05:00,2.96,0.00,,,,,,
11323,07/27/2025 01:10:00,2.83,0.00,,,,,,
11324,07/27/2025 01:15:00,2.57,0.00,,,,,,
11325,07/27/2025 01:20:00,3.00,0.00,,,,,,
11326,07/27/2025 01:25:00,3.26,0.00,,,,,,
11327,07/27/2025 01:30:00,3.47,0.00,,,,,,
11328,07/27/2025 01:35:00,3.99,0.00,,,,,,
11329,07/27/2025 01:40:00,3.90,0.00,,,,,,
11330,07/27/2025 01:45:00,3.77,0.00,,,,,,
11331,07/27/2025 01:50:00,4.07,0.00,,,,,,
11332,07/27/2025 01:55:00,4.29,0.00,,,,,,
11333,07/27/2025 02:00:00,4.59,0.00,,,,,,
11334,07/27/2025 02:05:00,4.50,0.00,,,,,,
11335,07/27/2025 02:10:00,4.67,0.00,,,,,,
11336,07/27/2025 02:15:00,4.46,0.00,,,,,,
11337,07/27/2025 02:20:00,4.33,0.00,,,,,,
11338,07/27/2025 02:25:00,4.12,0.00,,,,,,
11339,07/27/2025 02:30:00,4.37,0.00,,,,,,
11340,07/27/2025 02:35:00,4.80,0.00,,,,,,
11341,07/27/2025 02:40:00,4.67,0.00,,,,,,
11342,07/27/2025 02:45:00,4.54,0.00,,,,,,
11343,07/27/2025 02:50:00,4.42,0.00,,,,,,
11344,07/27/2025 02:55:00,4.89,0.00,,,,,,
11345,07/27/2025 03:00:00,4.63,0.00,,,,,,
11346,07/27/2025 03:05:00,4.59,0.00,,,,,,
11347,07/27/2025 03:10:00,4.29,0.00,,,,,,
11348,07/27/2025 03:15:00,4.24,0.00,,,,,,
11349,07/27/2025 03:20:00,4.50,0.00,,,,,,
11350,07/27/2025 03:25:00,4.42,0.00,,,,,,
11351,07/27/2025 03:30:00,4.54,0.00,,,,,,
11352,07/27/2025 03:35:00,4.54,0.00,,,,,,
11353,07/27/2025 03:40:00,4.24,0.00,,,,,,
11354,07/27/2025 03:45:00,4.46,0.00,,,,,,
11355,07/27/2025 03:50:00,3.56,0.00,,,,,,
11356,07/27/2025 03:55:00,3.56,0.00,,,,,,
11357,07/27/2025 04:00:00,4.20,0.00,,,,,,
11358,07/27/2025 04:05:00,3.69,0.21,,,,,,
11359,07/27/2025 04:10:00,3.34,0.00,,,,,,
