#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
3300,07/01/2025 03:25:00,1.24,114.88,,,,,
3301,07/01/2025 03:30:00,1.16,157.72,,,,,
3302,07/01/2025 03:35:00,1.20,210.00,,,,,
3303,07/01/2025 03:40:00,1.16,263.60,,,,,
3304,07/01/2025 03:45:00,1.20,351.04,,,,,
3305,07/01/2025 03:50:00,1.16,445.28,,,,,
3306,07/01/2025 03:55:00,1.28,590.56,,,,,
3307,07/01/2025 04:00:00,1.33,791.36,,,,,
3308,07/01/2025 04:05:00,1.46,995.20,,,,,
3309,07/01/2025 04:10:00,1.41,1273.92,,,,,
3310,07/01/2025 04:15:00,1.41,1475.84,,,,,
3311,07/01/2025 04:20:00,1.37,1614.08,,,,,
3312,07/01/2025 04:25:00,1.41,1868.16,,,,,
3313,07/01/2025 04:30:00,1.67,2110.72,,,,,
3314,07/01/2025 04:35:00,1.76,2321.28,,,,,
3315,07/01/2025 04:40:00,1.67,2874.88,,,,,
3316,07/01/2025 04:45:00,1.67,3616.00,,,,,
3317,07/01/2025 04:50:00,1.67,4440.32,,,,,
3318,07/01/2025 04:55:00,1.80,5708.80,,,,,
3319,07/01/2025 05:00:00,2.06,7577.60,,,,,
3320,07/01/2025 05:05:00,2.14,9448.96,,,,,
3321,07/01/2025 05:10:00,2.01,9894.40,,,,,
3322,07/01/2025 05:15:00,1.46,8783.36,,,,,
3323,07/01/2025 05:20:00,1.28,9180.16,,,,,
3324,07/01/2025 05:25:00,1.41,9881.60,,,,,
3325,07/01/2025 05:30:00,1.93,11100.16,,,,,
3326,07/01/2025 05:35:00,2.27,11258.88,,,,,
3327,07/01/2025 05:40:00,3.13,14284.80,,,,,
3328,07/01/2025 05:45:00,4.24,16665.60,,,,,
3329,07/01/2025 05:50:00,5.10,17177.60,,,,,
3330,07/01/2025 05:55:00,5.10,16588.80,,,,,
3331,07/01/2025 06:00:00,5.10,20418.56,,,,,
3332,07/01/2025 06:05:00,5.27,25477.12,,,,,
3333,07/01/2025 06:10:00,5.96,29194.24,,,,,
3334,07/01/2025 06:15:00,6.86,29982.72,,,,,
3335,07/01/2025 06:20:00,6.65,26890.24,,,,,
3336,07/01/2025 06:25:00,6.05,20208.64,,,,,
3337,07/01/2025 06:30:00,4.84,17735.68,,,,,
3338,07/01/2025 06:35:00,4.24,18370.56,,,,,
3339,07/01/2025 06:40:00,4.54,21524.48,,,,,
3340,07/01/2025 06:45:00,5.19,23756.80,,,,,
3341,07/01/2025 06:50:00,5.96,28518.40,,,,,
3342,07/01/2025 06:55:00,6.78,30033.92,,,,,
3343,07/01/2025 07:00:00,7.68,31641.60,,,,,
3344,07/01/2025 07:05:00,8.75,38717.44,,,,,
3345,07/01/2025 07:10:00,10.25,32010.24,,,,,
3346,07/01/2025 07:15:00,8.58,25047.04,,,,,
3347,07/01/2025 07:20:00,8.19,24197.12,,,,,
3348,07/01/2025 07:25:00,8.58,28477.44,,,,,
3349,07/01/2025 07:30:00,8.75,31754.24,,,,,
3350,07/01/2025 07:35:00,9.78,31938.56,,,,,
3351,07/01/2025 07:40:00,11.07,47083.52,,,,,
3352,07/01/2025 07:45:00,11.88,36444.16,,,,,
3353,07/01/2025 07:50:00,10.29,29941.76,,,,,
3354,07/01/2025 07:55:00,10.38,38912.00,,,,,
3355,07/01/2025 08:00:00,13.08,68136.96,,,,,
3356,07/01/2025 08:05:00,13.98,47820.80,,,,,
3357,07/01/2025 08:10:00,19.90,95559.68,,,,,
3358,07/01/2025 08:15:00,20.50,84664.32,,,,,
3359,07/01/2025 08:20:00,23.51,62361.60,,,,,
3360,07/01/2025 08:25:00,23.89,71761.92,,,,,
3361,07/01/2025 08:30:00,24.28,65085.44,,,,,
3362,07/01/2025 08:35:00,22.69,62586.88,,,,,
3363,07/01/2025 08:40:00,19.86,61173.76,,,,,
3364,07/01/2025 08:45:00,18.49,66232.32,,,,,
3365,07/01/2025 08:50:00,19.90,67932.16,,,,,
3366,07/01/2025 08:55:00,19.35,93470.72,,,,,
3367,07/01/2025 09:00:00,16.69,42086.40,,,,,
3368,07/01/2025 09:05:00,13.77,48476.16,,,,,
3369,07/01/2025 09:10:00,15.06,57733.12,,,,,
3370,07/01/2025 09:15:00,15.40,53248.00,,,,,
3371,07/01/2025 09:20:00,13.55,43520.00,,,,,
3372,07/01/2025 09:25:00,11.49,41707.52,,,,,
3373,07/01/2025 09:30:00,10.89,41000.96,,,,,
3374,07/01/2025 09:35:00,11.62,46673.92,,,,,
3375,07/01/2025 09:40:00,13.08,51507.20,,,,,
3376,07/01/2025 09:45:00,15.66,66785.28,,,,,
3377,07/01/2025 09:50:00,17.41,64880.64,,,,,
3378,07/01/2025 09:55:00,15.61,50401.28,,,,,
3379,07/01/2025 10:00:00,16.21,61173.76,,,,,
3380,07/01/2025 10:05:00,18.10,65454.08,,,,,
3381,07/01/2025 10:10:00,17.93,65536.00,,,,,
3382,07/01/2025 10:15:00,16.81,72110.08,,,,,
3383,07/01/2025 10:20:00,16.30,72867.84,,,,,
3384,07/01/2025 10:25:00,16.51,78499.84,,,,,
3385,07/01/2025 10:30:00,18.32,90398.72,,,,,
3386,07/01/2025 10:35:00,20.89,99246.08,,,,,
3387,07/01/2025 10:40:00,22.35,106618.88,,,,,
3388,07/01/2025 10:45:00,21.62,93102.08,,,,,
3389,07/01/2025 10:50:00,20.76,88678.40,,,,,
3390,07/01/2025 10:55:00,20.46,87408.64,,,,,
3391,07/01/2025 11:00:00,19.39,88064.00,,,,,
3392,07/01/2025 11:05:00,20.20,92200.96,,,,,
3393,07/01/2025 11:10:00,19.56,96337.92,,,,,
3394,07/01/2025 11:15:00,19.99,91832.32,,,,,
3395,07/01/2025 11:20:00,18.83,87654.40,,,,,
3396,07/01/2025 11:25:00,19.52,89620.48,,,,,
3397,07/01/2025 11:30:00,18.74,82616.32,,,,,
3398,07/01/2025 11:35:00,19.26,87982.08,,,,,
3399,07/01/2025 11:40:00,18.53,76431.36,,,,,
3400,07/01/2025 11:45:00,17.97,77598.72,,,,,
3401,07/01/2025 11:50:00,16.99,70737.92,,,,,
3402,07/01/2025 11:55:00,16.34,74915.84,,,,,
3403,07/01/2025 12:00:00,16.39,82964.48,,,,,
3404,07/01/2025 12:05:00,17.46,96911.36,,,,,
3405,07/01/2025 12:10:00,19.22,95887.36,,,,,
3406,07/01/2025 12:15:00,19.65,90275.84,,,,,
3407,07/01/2025 12:20:00,19.65,86507.52,,,,,
3408,07/01/2025 12:25:00,19.30,89702.40,,,,,
3409,07/01/2025 12:30:00,18.10,91832.32,,,,,
3410,07/01/2025 12:35:00,18.96,101621.76,,,,,
3411,07/01/2025 12:40:00,23.81,137953.28,,,,,
3412,07/01/2025 12:45:00,26.34,105308.16,,,,,
3413,07/01/2025 12:50:00,25.82,101949.44,,,,,
3414,07/01/2025 12:55:00,23.89,88801.28,,,,,
3415,07/01/2025 13:00:00,20.80,87777.28,,,,,
3416,07/01/2025 13:05:00,20.03,79052.80,,,,,
3417,07/01/2025 13:10:00,21.83,110510.08,,,,,
3418,07/01/2025 13:15:00,23.89,102072.32,,,,,
3419,07/01/2025 13:20:00,23.51,100720.64,,,,,
3420,07/01/2025 13:25:00,26.08,108625.92,,,,,
3421,07/01/2025 13:30:00,27.71,112066.56,,,,,
3422,07/01/2025 13:35:00,28.61,107724.80,,,,,
3423,07/01/2025 13:40:00,25.87,75325.44,,,,,
3424,07/01/2025 13:45:00,24.75,94126.08,,,,,
3425,07/01/2025 13:50:00,23.89,96788.48,,,,,
3426,07/01/2025 13:55:00,24.45,88883.20,,,,,
3427,07/01/2025 14:00:00,27.80,111288.32,,,,,
3428,07/01/2025 14:05:00,29.56,91422.72,,,,,
3429,07/01/2025 14:10:00,30.20,98181.12,,,,,
3430,07/01/2025 14:15:00,30.54,102359.04,,,,,
3431,07/01/2025 14:20:00,29.81,104038.40,,,,,
3432,07/01/2025 14:25:00,30.54,112025.60,,,,,
3433,07/01/2025 14:30:00,30.97,105635.84,,,,,
3434,07/01/2025 14:35:00,31.96,92078.08,,,,,
3435,07/01/2025 14:40:00,30.76,81448.96,,,,,
3436,07/01/2025 14:45:00,25.35,73728.00,,,,,
3437,07/01/2025 14:50:00,24.84,91217.92,,,,,
3438,07/01/2025 14:55:00,27.97,93347.84,,,,,
3439,07/01/2025 15:00:00,30.54,92651.52,,,,,
3440,07/01/2025 15:05:00,27.58,82083.84,,,,,
3441,07/01/2025 15:10:00,24.24,79441.92,,,,,
3442,07/01/2025 15:15:00,23.98,88555.52,,,,,
3443,07/01/2025 15:20:00,26.08,95723.52,,,,,
3444,07/01/2025 15:25:00,28.18,86712.32,,,,,
3445,07/01/2025 15:30:00,29.34,79810.56,,,,,
3446,07/01/2025 15:35:00,31.06,80527.36,,,,,
3447,07/01/2025 15:40:00,33.76,94208.00,,,,,
3448,07/01/2025 15:45:00,38.44,92282.88,,,,,
3449,07/01/2025 15:50:00,38.69,92856.32,,,,,
3450,07/01/2025 15:55:00,36.21,86302.72,,,,,
3451,07/01/2025 16:00:00,32.43,79237.12,,,,,
3452,07/01/2025 16:05:00,31.23,77516.80,,,,,
3453,07/01/2025 16:10:00,29.60,84418.56,,,,,
3454,07/01/2025 16:15:00,27.50,66498.56,,,,,
3455,07/01/2025 16:20:00,27.15,71188.48,,,,,
3456,07/01/2025 16:25:00,27.50,76247.04,,,,,
3457,07/01/2025 16:30:00,25.61,68280.32,,,,,
3458,07/01/2025 16:35:00,22.31,60661.76,,,,,
3459,07/01/2025 16:40:00,19.47,61276.16,,,,,
3460,07/01/2025 16:45:00,18.23,58183.68,,,,,
3461,07/01/2025 16:50:00,19.52,58900.48,,,,,
3462,07/01/2025 16:55:00,21.19,50421.76,,,,,
3463,07/01/2025 17:00:00,22.09,68976.64,,,,,
3464,07/01/2025 17:05:00,22.65,72478.72,,,,,
3465,07/01/2025 17:10:00,20.63,58081.28,,,,,
3466,07/01/2025 17:15:00,18.06,47390.72,,,,,
3467,07/01/2025 17:20:00,16.34,51220.48,,,,,
3468,07/01/2025 17:25:00,14.45,49192.96,,,,,
3469,07/01/2025 17:30:00,12.01,40243.20,,,,,
3470,07/01/2025 17:35:00,9.78,38348.80,,,,,
3471,07/01/2025 17:40:00,9.48,41707.52,,,,,
3472,07/01/2025 17:45:00,10.12,44666.88,,,,,
3473,07/01/2025 17:50:00,10.29,45199.36,,,,,
3474,07/01/2025 17:55:00,9.95,40202.24,,,,,
3475,07/01/2025 18:00:00,9.95,38840.32,,,,,
3476,07/01/2025 18:05:00,10.12,38932.48,,,,,
3477,07/01/2025 18:10:00,10.55,38318.08,,,,,
3478,07/01/2025 18:15:00,10.16,37099.52,,,,,
3479,07/01/2025 18:20:00,10.21,40243.20,,,,,
3480,07/01/2025 18:25:00,10.38,39280.64,,,,,
3481,07/01/2025 18:30:00,9.52,35502.08,,,,,
3482,07/01/2025 18:35:00,8.41,34211.84,,,,,
3483,07/01/2025 18:40:00,8.11,34775.04,,,,,
3484,07/01/2025 18:45:00,7.42,28794.88,,,,,
3485,07/01/2025 18:50:00,7.29,32399.36,,,,,
3486,07/01/2025 18:55:00,7.33,31703.04,,,,,
3487,07/01/2025 19:00:00,7.08,29562.88,,,,,
3488,07/01/2025 19:05:00,7.76,34283.52,,,,,
3489,07/01/2025 19:10:00,7.38,31528.96,,,,,
3490,07/01/2025 19:15:00,7.12,25917.44,,,,,
3491,07/01/2025 19:20:00,5.62,21063.68,,,,,
3492,07/01/2025 19:25:00,4.80,18406.40,,,,,
3493,07/01/2025 19:30:00,4.97,22353.92,,,,,
3494,07/01/2025 19:35:00,5.40,22773.76,,,,,
3495,07/01/2025 19:40:00,5.10,20131.84,,,,,
3496,07/01/2025 19:45:00,5.02,22814.72,,,,,
3497,07/01/2025 19:50:00,5.06,18396.16,,,,,
3498,07/01/2025 19:55:00,4.80,18232.32,,,,,
3499,07/01/2025 20:00:00,5.02,19174.40,,,,,
3500,07/01/2025 20:05:00,5.40,18222.08,,,,,
3501,07/01/2025 20:10:00,4.89,15406.08,,,,,
3502,07/01/2025 20:15:00,4.12,13527.04,,,,,
3503,07/01/2025 20:20:00,3.77,14499.84,,,,,
3504,07/01/2025 20:25:00,4.07,13808.64,,,,,
3505,07/01/2025 20:30:00,3.64,12641.28,,,,,
3506,07/01/2025 20:35:00,3.17,8931.84,,,,,
3507,07/01/2025 20:40:00,2.49,7421.44,,,,,
3508,07/01/2025 20:45:00,2.40,7961.60,,,,,
3509,07/01/2025 20:50:00,2.36,6487.04,,,,,
3510,07/01/2025 20:55:00,2.14,6233.60,,,,,
3511,07/01/2025 21:00:00,1.93,5043.20,,,,,
3512,07/01/2025 21:05:00,1.71,3877.12,,,,,
3513,07/01/2025 21:10:00,1.54,3436.80,,,,,
3514,07/01/2025 21:15:00,1.37,3467.52,,,,,
3515,07/01/2025 21:20:00,1.37,3197.44,,,,,
3516,07/01/2025 21:25:00,1.28,2818.56,,,,,
3517,07/01/2025 21:30:00,1.11,2245.12,,,,,
3518,07/01/2025 21:35:00,0.98,1863.04,,,,,
3519,07/01/2025 21:40:00,0.81,1644.80,,,,,
3520,07/01/2025 21:45:00,0.77,1371.52,,,,,
3521,07/01/2025 21:50:00,0.68,1084.48,,,,,
3522,07/01/2025 21:55:00,0.64,961.60,,,,,
3523,07/01/2025 22:00:00,0.60,764.80,,,,,
3524,07/01/2025 22:05:00,0.55,596.80,,,,,
3525,07/01/2025 22:10:00,0.47,487.20,,,,,
3526,07/01/2025 22:15:00,0.38,364.00,,,,,
3527,07/01/2025 22:20:00,0.43,273.36,,,,,
3528,07/01/2025 22:25:00,0.55,216.24,,,,,
3529,07/01/2025 22:30:00,0.51,148.76,,,,,
3530,07/01/2025 22:35:00,0.51,103.24,,,,,
3531,07/01/2025 22:40:00,0.64,73.82,,,,,
3532,07/01/2025 22:45:00,0.55,48.08,,,,,
3533,07/01/2025 22:50:00,0.55,34.25,,,,,
3534,07/01/2025 22:55:00,0.47,24.01,,,,,
3535,07/01/2025 23:00:00,0.47,17.95,,,,,
3536,07/01/2025 23:05:00,0.47,13.06,,,,,
3537,07/01/2025 23:10:00,0.38,9.96,,,,,
3538,07/01/2025 23:15:00,0.38,7.08,,,,,
3539,07/01/2025 23:20:00,0.30,4.87,,,,,
3540,07/01/2025 23:25:00,0.30,3.54,,,,,
3541,07/01/2025 23:30:00,0.34,2.87,,,,,
3542,07/01/2025 23:35:00,0.25,2.21,,,,,
3543,07/01/2025 23:40:00,0.25,1.77,,,,,
3544,07/01/2025 23:45:00,0.25,1.32,,,,,
3545,07/01/2025 23:50:00,0.21,1.10,,,,,
3546,07/01/2025 23:55:00,0.30,0.88,,,,,
3547,07/02/2025 00:00:00,0.21,0.66,,,,,
3548,07/02/2025 00:05:00,0.21,0.66,,,,,
3549,07/02/2025 00:10:00,0.21,0.44,,,,,
3550,07/02/2025 00:15:00,0.21,0.44,,,,,
3551,07/02/2025 00:20:00,0.21,0.22,,,,,
3552,07/02/2025 00:25:00,0.13,0.22,,,,,
3553,07/02/2025 00:30:00,0.17,0.22,,,,,
3554,07/02/2025 00:35:00,0.17,0.22,,,,,
3555,07/02/2025 00:40:00,0.21,0.22,,,,,
3556,07/02/2025 00:45:00,0.17,0.00,,,,,
3557,07/02/2025 00:50:00,0.17,0.00,,,,,
3558,07/02/2025 00:55:00,0.17,0.00,,,,,
3559,07/02/2025 01:00:00,0.17,0.66,,,,,
3560,07/02/2025 01:05:00,0.17,0.00,,,,,
3561,07/02/2025 01:10:00,0.13,0.00,,,,,
3562,07/02/2025 01:15:00,0.13,0.22,,,,,
3563,07/02/2025 01:20:00,0.13,0.00,,,,,
3564,07/02/2025 01:25:00,0.13,0.22,,,,,
3565,07/02/2025 01:30:00,0.17,0.22,,,,,
3566,07/02/2025 01:35:00,0.08,0.22,,,,,
3567,07/02/2025 01:40:00,0.08,0.22,,,,,
3568,07/02/2025 01:45:00,0.17,0.22,,,,,
3569,07/02/2025 01:50:00,0.13,0.44,,,,,
3570,07/02/2025 01:55:00,0.17,0.66,,,,,
3571,07/02/2025 02:00:00,0.13,0.66,,,,,
3572,07/02/2025 02:05:00,0.13,0.66,,,,,
3573,07/02/2025 02:10:00,0.08,0.88,,,,,
3574,07/02/2025 02:15:00,0.04,1.32,,,,,
3575,07/02/2025 02:20:00,0.04,1.77,,,,,
3576,07/02/2025 02:25:00,-0.00,2.21,,,,,
3577,07/02/2025 02:30:00,0.04,3.32,,,,,
3578,07/02/2025 02:35:00,0.08,3.76,,,,,
3579,07/02/2025 02:40:00,0.08,4.64,,,,,
3580,07/02/2025 02:45:00,0.13,6.41,,,,,
3581,07/02/2025 02:50:00,0.04,9.07,,,,,
3582,07/02/2025 02:55:00,0.04,12.83,,,,,
3583,07/02/2025 03:00:00,0.08,17.07,,,,,
3584,07/02/2025 03:05:00,0.04,23.57,,,,,
3585,07/02/2025 03:10:00,0.08,33.81,,,,,
3586,07/02/2025 03:15:00,0.08,52.02,,,,,
3587,07/02/2025 03:20:00,0.08,74.26,,,,,
3588,07/02/2025 03:25:00,0.13,102.36,,,,,
3589,07/02/2025 03:30:00,0.17,140.68,,,,,
3590,07/02/2025 03:35:00,0.04,187.92,,,,,
3591,07/02/2025 03:40:00,0.13,250.32,,,,,
3592,07/02/2025 03:45:00,0.13,321.60,,,,,
3593,07/02/2025 03:50:00,0.17,409.44,,,,,
3594,07/02/2025 03:55:00,0.13,524.64,,,,,
3595,07/02/2025 04:00:00,0.21,678.40,,,,,
3596,07/02/2025 04:05:00,0.17,871.04,,,,,
3597,07/02/2025 04:10:00,0.25,1026.88,,,,,
3598,07/02/2025 04:15:00,0.17,1205.76,,,,,
3599,07/02/2025 04:20:00,0.21,1400.32,,,,,
3600,07/02/2025 04:25:00,0.21,1579.52,,,,,
3601,07/02/2025 04:30:00,0.25,1763.84,,,,,
3602,07/02/2025 04:35:00,0.30,1986.56,,,,,
3603,07/02/2025 04:40:00,0.25,2353.28,,,,,
3604,07/02/2025 04:45:00,0.34,2734.08,,,,,
3605,07/02/2025 04:50:00,0.43,3096.32,,,,,
3606,07/02/2025 04:55:00,0.51,3544.32,,,,,
3607,07/02/2025 05:00:00,0.55,4104.96,,,,,
3608,07/02/2025 05:05:00,0.68,4714.24,,,,,
3609,07/02/2025 05:10:00,0.77,5095.68,,,,,
3610,07/02/2025 05:15:00,0.77,5516.80,,,,,
3611,07/02/2025 05:20:00,0.90,6218.24,,,,,
3612,07/02/2025 05:25:00,0.98,6863.36,,,,,
3613,07/02/2025 05:30:00,1.16,7854.08,,,,,
3614,07/02/2025 05:35:00,1.37,9080.32,,,,,
3615,07/02/2025 05:40:00,1.54,10186.24,,,,,
3616,07/02/2025 05:45:00,1.80,10961.92,,,,,
3617,07/02/2025 05:50:00,1.88,10787.84,,,,,
3618,07/02/2025 05:55:00,2.10,12620.80,,,,,
3619,07/02/2025 06:00:00,2.49,15467.52,,,,,
3620,07/02/2025 06:05:00,2.87,18073.60,,,,,
3621,07/02/2025 06:10:00,3.21,18457.60,,,,,
3622,07/02/2025 06:15:00,3.52,20341.76,,,,,
3623,07/02/2025 06:20:00,4.03,23388.16,,,,,
3624,07/02/2025 06:25:00,4.33,22558.72,,,,,
3625,07/02/2025 06:30:00,4.16,23644.16,,,,,
3626,07/02/2025 06:35:00,3.77,21370.88,,,,,
3627,07/02/2025 06:40:00,3.56,22568.96,,,,,
3628,07/02/2025 06:45:00,3.90,24995.84,,,,,
3629,07/02/2025 06:50:00,4.12,27228.16,,,,,
3630,07/02/2025 06:55:00,4.46,28876.80,,,,,
3631,07/02/2025 07:00:00,4.37,28508.16,,,,,
3632,07/02/2025 07:05:00,4.59,30597.12,,,,,
3633,07/02/2025 07:10:00,4.97,34170.88,,,,,
3634,07/02/2025 07:15:00,5.49,36546.56,,,,,
3635,07/02/2025 07:20:00,5.40,34611.20,,,,,
3636,07/02/2025 07:25:00,5.32,34109.44,,,,,
3637,07/02/2025 07:30:00,5.36,35409.92,,,,,
3638,07/02/2025 07:35:00,5.45,32235.52,,,,,
3639,07/02/2025 07:40:00,4.93,31621.12,,,,,
3640,07/02/2025 07:45:00,4.89,33228.80,,,,,
3641,07/02/2025 07:50:00,5.23,34447.36,,,,,
3642,07/02/2025 07:55:00,5.57,35942.40,,,,,
3643,07/02/2025 08:00:00,5.83,38359.04,,,,,
3644,07/02/2025 08:05:00,6.35,40396.80,,,,,
3645,07/02/2025 08:10:00,6.30,38993.92,,,,,
3646,07/02/2025 08:15:00,6.13,37908.48,,,,,
3647,07/02/2025 08:20:00,6.00,38881.28,,,,,
3648,07/02/2025 08:25:00,6.48,41308.16,,,,,
3649,07/02/2025 08:30:00,6.86,42127.36,,,,,
3650,07/02/2025 08:35:00,7.25,42741.76,,,,,
3651,07/02/2025 08:40:00,7.50,40714.24,,,,,
3652,07/02/2025 08:45:00,7.55,39864.32,,,,,
3653,07/02/2025 08:50:00,7.72,41574.40,,,,,
3654,07/02/2025 08:55:00,7.76,44195.84,,,,,
3655,07/02/2025 09:00:00,7.98,45957.12,,,,,
3656,07/02/2025 09:05:00,8.28,48189.44,,,,,
3657,07/02/2025 09:10:00,8.45,48640.00,,,,,
3658,07/02/2025 09:15:00,9.09,59863.04,,,,,
3659,07/02/2025 09:20:00,9.99,58900.48,,,,,
3660,07/02/2025 09:25:00,9.82,57548.80,,,,,
3661,07/02/2025 09:30:00,9.39,55971.84,,,,,
3662,07/02/2025 09:35:00,8.62,48721.92,,,,,
3663,07/02/2025 09:40:00,8.45,50913.28,,,,,
3664,07/02/2025 09:45:00,8.49,51240.96,,,,,
3665,07/02/2025 09:50:00,9.01,56340.48,,,,,
3666,07/02/2025 09:55:00,9.44,58306.56,,,,,
3667,07/02/2025 10:00:00,9.14,58368.00,,,,,
3668,07/02/2025 10:05:00,9.01,61255.68,,,,,
3669,07/02/2025 10:10:00,10.38,73318.40,,,,,
3670,07/02/2025 10:15:00,11.45,74137.60,,,,,
3671,07/02/2025 10:20:00,11.62,76206.08,,,,,
3672,07/02/2025 10:25:00,12.48,76472.32,,,,,
3673,07/02/2025 10:30:00,11.79,72335.36,,,,,
3674,07/02/2025 10:35:00,11.58,71372.80,,,,,
3675,07/02/2025 10:40:00,11.92,74936.32,,,,,
3676,07/02/2025 10:45:00,11.92,76021.76,,,,,
3677,07/02/2025 10:50:00,11.32,72499.20,,,,,
3678,07/02/2025 10:55:00,11.41,76656.64,,,,,
3679,07/02/2025 11:00:00,12.35,86220.80,,,,,
3680,07/02/2025 11:05:00,13.60,88432.64,,,,,
3681,07/02/2025 11:10:00,15.01,96870.40,,,,,
3682,07/02/2025 11:15:00,15.57,94658.56,,,,,
3683,07/02/2025 11:20:00,16.60,104898.56,,,,,
3684,07/02/2025 11:25:00,18.23,100843.52,,,,,
3685,07/02/2025 11:30:00,17.50,94699.52,,,,,
3686,07/02/2025 11:35:00,17.80,99041.28,,,,,
3687,07/02/2025 11:40:00,16.56,83353.60,,,,,
3688,07/02/2025 11:45:00,15.57,90890.24,,,,,
3689,07/02/2025 11:50:00,14.75,85196.80,,,,,
3690,07/02/2025 11:55:00,14.33,90890.24,,,,,
3691,07/02/2025 12:00:00,14.41,88145.92,,,,,
3692,07/02/2025 12:05:00,13.68,82247.68,,,,,
3693,07/02/2025 12:10:00,13.85,85196.80,,,,,
3694,07/02/2025 12:15:00,13.25,75100.16,,,,,
3695,07/02/2025 12:20:00,13.21,82268.16,,,,,
3696,07/02/2025 12:25:00,14.41,89989.12,,,,,
3697,07/02/2025 12:30:00,15.06,88145.92,,,,,
3698,07/02/2025 12:35:00,16.39,98181.12,,,,,
3699,07/02/2025 12:40:00,17.93,103137.28,,,,,
3700,07/02/2025 12:45:00,16.90,80793.60,,,,,
3701,07/02/2025 12:50:00,16.51,97812.48,,,,,
3702,07/02/2025 12:55:00,17.03,101294.08,,,,,
3703,07/02/2025 13:00:00,17.29,97648.64,,,,,
3704,07/02/2025 13:05:00,17.89,101744.64,,,,,
3705,07/02/2025 13:10:00,18.57,104202.24,,,,,
3706,07/02/2025 13:15:00,19.00,104980.48,,,,,
3707,07/02/2025 13:20:00,18.36,104570.88,,,,,
3708,07/02/2025 13:25:00,19.60,108830.72,,,,,
3709,07/02/2025 13:30:00,19.82,102686.72,,,,,
3710,07/02/2025 13:35:00,20.12,99450.88,,,,,
3711,07/02/2025 13:40:00,19.13,100392.96,,,,,
3712,07/02/2025 13:45:00,18.44,102318.08,,,,,
3713,07/02/2025 13:50:00,17.97,98713.60,,,,,
3714,07/02/2025 13:55:00,16.90,94167.04,,,,,
3715,07/02/2025 14:00:00,17.11,93839.36,,,,,
3716,07/02/2025 14:05:00,17.80,94576.64,,,,,
3717,07/02/2025 14:10:00,17.72,92200.96,,,,,
3718,07/02/2025 14:15:00,16.51,87941.12,,,,,
3719,07/02/2025 14:20:00,15.53,84295.68,,,,,
3720,07/02/2025 14:25:00,15.40,84418.56,,,,,
3721,07/02/2025 14:30:00,16.26,99532.80,,,,,
3722,07/02/2025 14:35:00,20.03,117514.24,,,,,
3723,07/02/2025 14:40:00,20.72,101580.80,,,,,
3724,07/02/2025 14:45:00,19.09,97935.36,,,,,
3725,07/02/2025 14:50:00,16.94,86917.12,,,,,
3726,07/02/2025 14:55:00,16.00,80179.20,,,,,
3727,07/02/2025 15:00:00,15.83,78315.52,,,,,
3728,07/02/2025 15:05:00,15.36,74137.60,,,,,
3729,07/02/2025 15:10:00,16.73,89456.64,,,,,
3730,07/02/2025 15:15:00,16.17,63385.60,,,,,
3731,07/02/2025 15:20:00,13.04,55234.56,,,,,
3732,07/02/2025 15:25:00,14.75,79790.08,,,,,
3733,07/02/2025 15:30:00,15.57,77496.32,,,,,
3734,07/02/2025 15:35:00,16.39,80711.68,,,,,
3735,07/02/2025 15:40:00,18.44,74055.68,,,,,
3736,07/02/2025 15:45:00,17.63,67911.68,,,,,
3737,07/02/2025 15:50:00,17.50,71147.52,,,,,
3738,07/02/2025 15:55:00,16.73,78909.44,,,,,
3739,07/02/2025 16:00:00,16.17,77762.56,,,,,
3740,07/02/2025 16:05:00,15.78,76410.88,,,,,
3741,07/02/2025 16:10:00,12.40,52633.60,,,,,
3742,07/02/2025 16:15:00,11.75,71516.16,,,,,
3743,07/02/2025 16:20:00,13.98,75735.04,,,,,
3744,07/02/2025 16:25:00,14.71,73584.64,,,,,
3745,07/02/2025 16:30:00,13.90,71106.56,,,,,
3746,07/02/2025 16:35:00,13.17,57651.20,,,,,
3747,07/02/2025 16:40:00,12.52,62894.08,,,,,
3748,07/02/2025 16:45:00,12.40,59043.84,,,,,
3749,07/02/2025 16:50:00,11.92,60825.60,,,,,
3750,07/02/2025 16:55:00,11.97,56791.04,,,,,
3751,07/02/2025 17:00:00,10.98,52121.60,,,,,
3752,07/02/2025 17:05:00,11.15,56688.64,,,,,
3753,07/02/2025 17:10:00,11.67,58101.76,,,,,
3754,07/02/2025 17:15:00,11.28,52019.20,,,,,
3755,07/02/2025 17:20:00,11.41,49623.04,,,,,
3756,07/02/2025 17:25:00,10.72,43970.56,,,,,
3757,07/02/2025 17:30:00,10.12,40837.12,,,,,
3758,07/02/2025 17:35:00,9.09,31989.76,,,,,
3759,07/02/2025 17:40:00,7.38,27668.48,,,,,
3760,07/02/2025 17:45:00,6.35,25446.40,,,,,
3761,07/02/2025 17:50:00,5.57,24217.60,,,,,
3762,07/02/2025 17:55:00,5.92,32358.40,,,,,
3763,07/02/2025 18:00:00,7.08,35287.04,,,,,
3764,07/02/2025 18:05:00,7.33,35778.56,,,,,
3765,07/02/2025 18:10:00,7.25,35440.64,,,,,
3766,07/02/2025 18:15:00,7.12,33955.84,,,,,
