#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Host Connected,Stopped,End of File
17710,01/18/2025 15:15:00,-8.71,679.36,,,,
17711,01/18/2025 15:30:00,-9.18,398.40,,,,
17712,01/18/2025 15:45:00,-9.44,192.16,,,,
17713,01/18/2025 16:00:00,-10.30,61.66,,,,
17714,01/18/2025 16:15:00,-11.37,11.99,,,,
17715,01/18/2025 16:30:00,-12.06,1.57,,,,
17716,01/18/2025 16:45:00,-12.27,0.00,,,,
17717,01/18/2025 17:00:00,-12.23,0.00,,,,
17718,01/18/2025 17:15:00,-12.40,0.00,,,,
17719,01/18/2025 17:30:00,-11.67,0.00,,,,
17720,01/18/2025 17:45:00,-11.50,0.00,,,,
17721,01/18/2025 18:00:00,-11.29,0.00,,,,
17722,01/18/2025 18:15:00,-10.64,0.00,,,,
17723,01/18/2025 18:30:00,-10.38,0.00,,,,
17724,01/18/2025 18:45:00,-10.17,0.00,,,,
17725,01/18/2025 19:00:00,-11.07,0.00,,,,
17726,01/18/2025 19:15:00,-11.84,0.00,,,,
17727,01/18/2025 19:30:00,-11.11,0.00,,,,
17728,01/18/2025 19:45:00,-10.94,0.00,,,,
17729,01/18/2025 20:00:00,-10.81,0.00,,,,
17730,01/18/2025 20:15:00,-9.91,0.00,,,,
17731,01/18/2025 20:30:00,-9.61,0.00,,,,
17732,01/18/2025 20:45:00,-9.61,0.00,,,,
17733,01/18/2025 21:00:00,-9.61,0.00,,,,
17734,01/18/2025 21:15:00,-9.61,0.00,,,,
17735,01/18/2025 21:30:00,-9.36,0.00,,,,
17736,01/18/2025 21:45:00,-8.93,0.00,,,,
17737,01/18/2025 22:00:00,-8.88,0.00,,,,
17738,01/18/2025 22:15:00,-8.97,0.00,,,,
17739,01/18/2025 22:30:00,-8.88,0.00,,,,
17740,01/18/2025 22:45:00,-9.36,0.00,,,,
17741,01/18/2025 23:00:00,-9.31,0.00,,,,
17742,01/18/2025 23:15:00,-10.00,0.00,,,,
17743,01/18/2025 23:30:00,-10.04,0.00,,,,
17744,01/18/2025 23:45:00,-10.21,0.00,,,,
17745,01/19/2025 00:00:00,-10.26,0.00,,,,
17746,01/19/2025 00:15:00,-10.43,0.00,,,,
17747,01/19/2025 00:30:00,-10.38,0.00,,,,
17748,01/19/2025 00:45:00,-9.87,0.00,,,,
17749,01/19/2025 01:00:00,-10.13,0.00,,,,
17750,01/19/2025 01:15:00,-9.91,0.00,,,,
17751,01/19/2025 01:30:00,-9.78,0.00,,,,
17752,01/19/2025 01:45:00,-9.70,0.00,,,,
17753,01/19/2025 02:00:00,-8.97,0.00,,,,
17754,01/19/2025 02:15:00,-8.45,0.00,,,,
17755,01/19/2025 02:30:00,-8.75,0.00,,,,
17756,01/19/2025 02:45:00,-8.88,0.00,,,,
17757,01/19/2025 03:00:00,-8.84,0.00,,,,
17758,01/19/2025 03:15:00,-8.75,0.00,,,,
17759,01/19/2025 03:30:00,-8.54,0.00,,,,
17760,01/19/2025 03:45:00,-8.11,0.00,,,,
17761,01/19/2025 04:00:00,-8.07,0.00,,,,
17762,01/19/2025 04:15:00,-7.98,0.00,,,,
17763,01/19/2025 04:30:00,-7.60,0.00,,,,
17764,01/19/2025 04:45:00,-7.68,0.00,,,,
17765,01/19/2025 05:00:00,-7.34,0.00,,,,
17766,01/19/2025 05:15:00,-7.00,0.00,,,,
17767,01/19/2025 05:30:00,-6.74,0.00,,,,
17768,01/19/2025 05:45:00,-6.65,0.00,,,,
17769,01/19/2025 06:00:00,-6.61,0.00,,,,
17770,01/19/2025 06:15:00,-6.44,0.00,,,,
17771,01/19/2025 06:30:00,-6.48,0.00,,,,
17772,01/19/2025 06:45:00,-6.57,0.19,,,,
17773,01/19/2025 07:00:00,-6.52,0.19,,,,
17774,01/19/2025 07:15:00,-6.52,0.00,,,,
17775,01/19/2025 07:30:00,-6.48,0.19,,,,
17776,01/19/2025 07:45:00,-6.48,2.16,,,,
17777,01/19/2025 08:00:00,-6.39,16.12,,,,
17778,01/19/2025 08:15:00,-6.31,72.78,,,,
17779,01/19/2025 08:30:00,-6.27,181.12,,,,
17780,01/19/2025 08:45:00,-6.39,417.76,,,,
17781,01/19/2025 09:00:00,-6.39,744.32,,,,
17782,01/19/2025 09:15:00,-6.09,1245.44,,,,
17783,01/19/2025 09:30:00,-5.79,1557.76,,,,
17784,01/19/2025 09:45:00,-5.41,1883.52,,,,
17785,01/19/2025 10:00:00,-6.09,2005.76,,,,
17786,01/19/2025 10:15:00,-6.48,2478.08,,,,
17787,01/19/2025 10:30:00,-6.27,3034.88,,,,
17788,01/19/2025 10:45:00,-5.62,3417.60,,,,
17789,01/19/2025 11:00:00,-6.18,4392.96,,,,
17790,01/19/2025 11:15:00,-6.39,5009.92,,,,
17791,01/19/2025 11:30:00,-6.35,6574.08,,,,
17792,01/19/2025 11:45:00,-5.92,8660.48,,,,
17793,01/19/2025 12:00:00,-5.88,9717.76,,,,
17794,01/19/2025 12:15:00,-5.67,10252.80,,,,
17795,01/19/2025 12:30:00,-6.14,11038.72,,,,
17796,01/19/2025 12:45:00,-5.84,11310.08,,,,
17797,01/19/2025 13:00:00,-5.58,9428.48,,,,
17798,01/19/2025 13:15:00,-5.71,10252.80,,,,
17799,01/19/2025 13:30:00,-5.54,11310.08,,,,
17800,01/19/2025 13:45:00,-4.98,11279.36,,,,
17801,01/19/2025 14:00:00,-5.41,6673.92,,,,
17802,01/19/2025 14:15:00,-5.41,4453.12,,,,
17803,01/19/2025 14:30:00,-5.62,4943.36,,,,
17804,01/19/2025 14:45:00,-5.75,3838.72,,,,
17805,01/19/2025 15:00:00,-6.35,2328.96,,,,
17806,01/19/2025 15:15:00,-5.88,1571.84,,,,
17807,01/19/2025 15:30:00,-5.88,921.92,,,,
17808,01/19/2025 15:45:00,-6.31,531.36,,,,
17809,01/19/2025 16:00:00,-6.39,170.80,,,,
17810,01/19/2025 16:15:00,-6.65,31.96,,,,
17811,01/19/2025 16:30:00,-6.57,4.52,,,,
17812,01/19/2025 16:45:00,-6.44,0.39,,,,
17813,01/19/2025 17:00:00,-6.52,0.00,,,,
17814,01/19/2025 17:15:00,-6.31,0.00,,,,
17815,01/19/2025 17:30:00,-6.39,0.00,,,,
17816,01/19/2025 17:45:00,-5.97,0.00,,,,
17817,01/19/2025 18:00:00,-6.14,0.00,,,,
17818,01/19/2025 18:15:00,-5.97,0.00,,,,
17819,01/19/2025 18:30:00,-5.92,0.00,,,,
17820,01/19/2025 18:45:00,-5.88,0.00,,,,
17821,01/19/2025 19:00:00,-6.09,0.00,,,,
17822,01/19/2025 19:15:00,-6.31,0.00,,,,
17823,01/19/2025 19:30:00,-6.52,0.00,,,,
17824,01/19/2025 19:45:00,-6.35,0.00,,,,
17825,01/19/2025 20:00:00,-6.48,0.00,,,,
17826,01/19/2025 20:15:00,-6.22,0.00,,,,
17827,01/19/2025 20:30:00,-6.35,0.00,,,,
17828,01/19/2025 20:45:00,-6.57,0.00,,,,
17829,01/19/2025 21:00:00,-6.57,0.00,,,,
17830,01/19/2025 21:15:00,-6.57,0.00,,,,
17831,01/19/2025 21:30:00,-6.65,0.00,,,,
17832,01/19/2025 21:45:00,-6.44,0.00,,,,
17833,01/19/2025 22:00:00,-6.52,0.00,,,,
17834,01/19/2025 22:15:00,-6.65,0.00,,,,
17835,01/19/2025 22:30:00,-6.91,0.00,,,,
17836,01/19/2025 22:45:00,-6.91,0.19,,,,
17837,01/19/2025 23:00:00,-7.68,0.19,,,,
17838,01/19/2025 23:15:00,-7.81,0.00,,,,
17839,01/19/2025 23:30:00,-8.24,0.00,,,,
17840,01/19/2025 23:45:00,-8.07,0.00,,,,
17841,01/20/2025 00:00:00,-7.94,0.00,,,,
17842,01/20/2025 00:15:00,-6.91,0.00,,,,
17843,01/20/2025 00:30:00,-6.65,0.00,,,,
17844,01/20/2025 00:45:00,-6.39,0.00,,,,
17845,01/20/2025 01:00:00,-6.52,0.00,,,,
17846,01/20/2025 01:15:00,-6.48,0.00,,,,
17847,01/20/2025 01:30:00,-6.82,0.00,,,,
17848,01/20/2025 01:45:00,-6.78,0.00,,,,
17849,01/20/2025 02:00:00,-6.70,0.00,,,,
17850,01/20/2025 02:15:00,-6.70,0.00,,,,
17851,01/20/2025 02:30:00,-6.74,0.00,,,,
17852,01/20/2025 02:45:00,-6.74,0.00,,,,
17853,01/20/2025 03:00:00,-6.78,0.00,,,,
17854,01/20/2025 03:15:00,-6.82,0.00,,,,
17855,01/20/2025 03:30:00,-7.17,0.00,,,,
17856,01/20/2025 03:45:00,-7.17,0.00,,,,
17857,01/20/2025 04:00:00,-7.08,0.00,,,,
17858,01/20/2025 04:15:00,-6.91,0.00,,,,
17859,01/20/2025 04:30:00,-7.25,0.00,,,,
17860,01/20/2025 04:45:00,-7.17,0.00,,,,
17861,01/20/2025 05:00:00,-7.17,0.00,,,,
17862,01/20/2025 05:15:00,-7.17,0.00,,,,
17863,01/20/2025 05:30:00,-7.25,0.00,,,,
17864,01/20/2025 05:45:00,-7.12,0.00,,,,
17865,01/20/2025 06:00:00,-7.17,0.00,,,,
17866,01/20/2025 06:15:00,-7.38,0.00,,,,
17867,01/20/2025 06:30:00,-7.30,0.00,,,,
17868,01/20/2025 06:45:00,-7.25,0.00,,,,
17869,01/20/2025 07:00:00,-6.91,0.00,,,,
17870,01/20/2025 07:15:00,-6.74,0.00,,,,
17871,01/20/2025 07:30:00,-6.78,0.78,,,,
17872,01/20/2025 07:45:00,-6.91,7.08,,,,
17873,01/20/2025 08:00:00,-7.00,49.80,,,,
17874,01/20/2025 08:15:00,-7.12,224.56,,,,
17875,01/20/2025 08:30:00,-7.17,601.76,,,,
17876,01/20/2025 08:45:00,-7.17,1236.80,,,,
17877,01/20/2025 09:00:00,-7.00,2094.08,,,,
17878,01/20/2025 09:15:00,-6.65,3795.20,,,,
17879,01/20/2025 09:30:00,-6.27,7395.84,,,,
17880,01/20/2025 09:45:00,-6.35,5434.88,,,,
17881,01/20/2025 10:00:00,-6.05,6848.00,,,,
17882,01/20/2025 10:15:00,-5.92,7349.76,,,,
17883,01/20/2025 10:30:00,-5.79,7150.08,,,,
17884,01/20/2025 10:45:00,-5.67,8488.96,,,,
17885,01/20/2025 11:00:00,-5.62,8604.16,,,,
17886,01/20/2025 11:15:00,-5.32,9722.88,,,,
17887,01/20/2025 11:30:00,-5.28,10956.80,,,,
17888,01/20/2025 11:45:00,-4.89,12953.60,,,,
17889,01/20/2025 12:00:00,-4.29,14080.00,,,,
17890,01/20/2025 12:15:00,-4.81,10634.24,,,,
17891,01/20/2025 12:30:00,-5.37,10378.24,,,,
17892,01/20/2025 12:45:00,-4.89,12682.24,,,,
17893,01/20/2025 13:00:00,-5.58,5969.92,,,,
17894,01/20/2025 13:15:00,-5.97,7388.16,,,,
17895,01/20/2025 13:30:00,-5.24,10736.64,,,,
17896,01/20/2025 13:45:00,-5.37,9006.08,,,,
17897,01/20/2025 14:00:00,-5.49,8962.56,,,,
17898,01/20/2025 14:15:00,-5.71,8094.72,,,,
17899,01/20/2025 14:30:00,-6.05,5565.44,,,,
17900,01/20/2025 14:45:00,-6.18,4846.08,,,,
17901,01/20/2025 15:00:00,-6.35,3741.44,,,,
17902,01/20/2025 15:15:00,-6.57,2480.00,,,,
17903,01/20/2025 15:30:00,-6.82,1342.08,,,,
17904,01/20/2025 15:45:00,-7.04,667.52,,,,
17905,01/20/2025 16:00:00,-7.04,217.68,,,,
17906,01/20/2025 16:15:00,-7.12,47.88,,,,
17907,01/20/2025 16:30:00,-7.12,6.68,,,,
17908,01/20/2025 16:45:00,-7.17,0.78,,,,
17909,01/20/2025 17:00:00,-7.25,0.00,,,,
17910,01/20/2025 17:15:00,-7.21,0.00,,,,
17911,01/20/2025 17:30:00,-7.17,0.00,,,,
17912,01/20/2025 17:45:00,-7.21,0.00,,,,
17913,01/20/2025 18:00:00,-7.17,0.00,,,,
17914,01/20/2025 18:15:00,-7.21,0.00,,,,
17915,01/20/2025 18:30:00,-7.25,0.00,,,,
17916,01/20/2025 18:45:00,-7.34,0.00,,,,
17917,01/20/2025 19:00:00,-7.17,0.00,,,,
17918,01/20/2025 19:15:00,-7.21,0.00,,,,
17919,01/20/2025 19:30:00,-7.17,0.00,,,,
17920,01/20/2025 19:45:00,-7.25,0.00,,,,
17921,01/20/2025 20:00:00,-7.64,0.00,,,,
17922,01/20/2025 20:15:00,-7.64,0.00,,,,
17923,01/20/2025 20:30:00,-7.60,0.00,,,,
17924,01/20/2025 20:45:00,-8.15,0.00,,,,
17925,01/20/2025 21:00:00,-8.11,0.00,,,,
17926,01/20/2025 21:15:00,-7.68,0.00,,,,
17927,01/20/2025 21:30:00,-7.98,0.00,,,,
17928,01/20/2025 21:45:00,-8.58,0.00,,,,
17929,01/20/2025 22:00:00,-8.11,0.00,,,,
17930,01/20/2025 22:15:00,-8.03,0.00,,,,
17931,01/20/2025 22:30:00,-7.90,0.00,,,,
17932,01/20/2025 22:45:00,-7.94,0.00,,,,
17933,01/20/2025 23:00:00,-8.15,0.00,,,,
17934,01/20/2025 23:15:00,-8.28,0.00,,,,
17935,01/20/2025 23:30:00,-8.03,0.00,,,,
17936,01/20/2025 23:45:00,-8.50,0.00,,,,
17937,01/21/2025 00:00:00,-8.33,0.00,,,,
17938,01/21/2025 00:15:00,-8.28,0.00,,,,
17939,01/21/2025 00:30:00,-8.37,0.00,,,,
17940,01/21/2025 00:45:00,-8.50,0.00,,,,
17941,01/21/2025 01:00:00,-8.28,0.00,,,,
17942,01/21/2025 01:15:00,-8.54,0.00,,,,
17943,01/21/2025 01:30:00,-8.93,0.00,,,,
17944,01/21/2025 01:45:00,-9.05,0.00,,,,
17945,01/21/2025 02:00:00,-9.48,0.00,,,,
17946,01/21/2025 02:15:00,-9.87,0.00,,,,
17947,01/21/2025 02:30:00,-9.83,0.00,,,,
17948,01/21/2025 02:45:00,-10.64,0.00,,,,
17949,01/21/2025 03:00:00,-10.47,0.00,,,,
17950,01/21/2025 03:15:00,-11.16,0.00,,,,
17951,01/21/2025 03:30:00,-12.10,0.00,,,,
17952,01/21/2025 03:45:00,-12.14,0.00,,,,
17953,01/21/2025 04:00:00,-12.36,0.00,,,,
17954,01/21/2025 04:15:00,-11.24,0.00,,,,
17955,01/21/2025 04:30:00,-11.67,0.00,,,,
17956,01/21/2025 04:45:00,-12.19,0.00,,,,
17957,01/21/2025 05:00:00,-11.80,0.00,,,,
17958,01/21/2025 05:15:00,-12.44,0.00,,,,
17959,01/21/2025 05:30:00,-12.23,0.00,,,,
17960,01/21/2025 05:45:00,-11.07,0.00,,,,
17961,01/21/2025 06:00:00,-11.03,0.00,,,,
17962,01/21/2025 06:15:00,-10.64,0.00,,,,
17963,01/21/2025 06:30:00,-10.94,0.00,,,,
17964,01/21/2025 06:45:00,-12.44,0.19,,,,
17965,01/21/2025 07:00:00,-12.10,0.19,,,,
17966,01/21/2025 07:15:00,-12.06,0.00,,,,
17967,01/21/2025 07:30:00,-12.10,1.18,,,,
17968,01/21/2025 07:45:00,-11.84,10.05,,,,
17969,01/21/2025 08:00:00,-11.63,61.70,,,,
17970,01/21/2025 08:15:00,-11.11,243.84,,,,
17971,01/21/2025 08:30:00,-11.59,624.32,,,,
17972,01/21/2025 08:45:00,-11.71,1139.20,,,,
17973,01/21/2025 09:00:00,-9.91,4587.52,,,,
17974,01/21/2025 09:15:00,-7.77,6535.68,,,,
17975,01/21/2025 09:30:00,-6.05,8967.68,,,,
17976,01/21/2025 09:45:00,-5.11,10767.36,,,,
17977,01/21/2025 10:00:00,-4.89,10895.36,,,,
17978,01/21/2025 10:15:00,-4.21,12144.64,,,,
17979,01/21/2025 10:30:00,-5.41,7836.16,,,,
17980,01/21/2025 10:45:00,-6.18,10140.16,,,,
17981,01/21/2025 11:00:00,-7.81,6896.64,,,,
17982,01/21/2025 11:15:00,-7.38,12856.32,,,,
17983,01/21/2025 11:30:00,-6.65,11381.76,,,,
17984,01/21/2025 11:45:00,-7.12,9446.40,,,,
17985,01/21/2025 12:00:00,-6.95,11622.40,,,,
17986,01/21/2025 12:15:00,-5.67,15790.08,,,,
17987,01/21/2025 12:30:00,-5.49,14330.88,,,,
17988,01/21/2025 12:45:00,-5.71,13240.32,,,,
17989,01/21/2025 13:00:00,-7.04,7759.36,,,,
17990,01/21/2025 13:15:00,-8.41,5667.84,,,,
17991,01/21/2025 13:30:00,-8.88,5301.76,,,,
17992,01/21/2025 13:45:00,-9.96,5189.12,,,,
17993,01/21/2025 14:00:00,-9.66,4830.72,,,,
17994,01/21/2025 14:15:00,-9.57,4673.28,,,,
17995,01/21/2025 14:30:00,-9.10,4006.40,,,,
17996,01/21/2025 14:45:00,-8.93,3540.48,,,,
17997,01/21/2025 15:00:00,-8.24,5268.48,,,,
17998,01/21/2025 15:15:00,-8.50,2215.68,,,,
17999,01/21/2025 15:30:00,-9.31,1447.68,,,,
18000,01/21/2025 15:45:00,-9.91,614.88,,,,
18001,01/21/2025 16:00:00,-9.91,233.44,,,,
18002,01/21/2025 16:15:00,-10.08,52.12,,,,
18003,01/21/2025 16:30:00,-10.13,7.86,,,,
18004,01/21/2025 16:45:00,-10.81,0.78,,,,
18005,01/21/2025 17:00:00,-11.03,0.00,,,,
18006,01/21/2025 17:15:00,-10.64,0.00,,,,
18007,01/21/2025 17:30:00,-9.87,0.00,,,,
18008,01/21/2025 17:45:00,-9.53,0.00,,,,
18009,01/21/2025 18:00:00,-9.61,0.00,,,,
18010,01/21/2025 18:15:00,-9.36,0.00,,,,
18011,01/21/2025 18:30:00,-9.10,0.00,,,,
18012,01/21/2025 18:45:00,-8.45,0.00,,,,
18013,01/21/2025 19:00:00,-9.05,0.00,,,,
18014,01/21/2025 19:15:00,-8.88,0.00,,,,
18015,01/21/2025 19:30:00,-8.58,0.00,,,,
18016,01/21/2025 19:45:00,-8.03,0.00,,,,
18017,01/21/2025 20:00:00,-8.28,0.00,,,,
18018,01/21/2025 20:15:00,-7.77,0.00,,,,
18019,01/21/2025 20:30:00,-7.94,0.00,,,,
18020,01/21/2025 20:45:00,-7.17,0.00,,,,
18021,01/21/2025 21:00:00,-7.60,0.00,,,,
18022,01/21/2025 21:15:00,-7.51,0.00,,,,
18023,01/21/2025 21:30:00,-7.42,0.00,,,,
18024,01/21/2025 21:45:00,-7.00,0.00,,,,
18025,01/21/2025 22:00:00,-7.21,0.00,,,,
18026,01/21/2025 22:15:00,-7.38,0.00,,,,
18027,01/21/2025 22:30:00,-7.30,0.00,,,,
18028,01/21/2025 22:45:00,-7.25,0.00,,,,
18029,01/21/2025 23:00:00,-7.21,0.19,,,,
18030,01/21/2025 23:15:00,-7.08,0.00,,,,
18031,01/21/2025 23:30:00,-7.51,0.00,,,,
18032,01/21/2025 23:45:00,-7.47,0.00,,,,
18033,01/22/2025 00:00:00,-7.51,0.00,,,,
18034,01/22/2025 00:15:00,-7.64,0.00,,,,
18035,01/22/2025 00:30:00,-7.60,0.00,,,,
18036,01/22/2025 00:45:00,-7.21,0.00,,,,
18037,01/22/2025 01:00:00,-6.57,0.00,,,,
18038,01/22/2025 01:15:00,-6.39,0.00,,,,
18039,01/22/2025 01:30:00,-6.01,0.00,,,,
18040,01/22/2025 01:45:00,-5.71,0.00,,,,
18041,01/22/2025 02:00:00,-6.01,0.00,,,,
18042,01/22/2025 02:15:00,-6.01,0.00,,,,
18043,01/22/2025 02:30:00,-6.22,0.00,,,,
18044,01/22/2025 02:45:00,-6.09,0.00,,,,
18045,01/22/2025 03:00:00,-5.37,0.00,,,,
18046,01/22/2025 03:15:00,-5.37,0.00,,,,
18047,01/22/2025 03:30:00,-5.49,0.00,,,,
18048,01/22/2025 03:45:00,-5.54,0.00,,,,
18049,01/22/2025 04:00:00,-5.54,0.00,,,,
18050,01/22/2025 04:15:00,-5.92,0.00,,,,
18051,01/22/2025 04:30:00,-5.58,0.00,,,,
18052,01/22/2025 04:45:00,-5.62,0.00,,,,
18053,01/22/2025 05:00:00,-5.97,0.00,,,,
18054,01/22/2025 05:15:00,-6.14,0.00,,,,
18055,01/22/2025 05:30:00,-5.92,0.00,,,,
18056,01/22/2025 05:45:00,-5.79,0.00,,,,
18057,01/22/2025 06:00:00,-6.09,0.00,,,,
18058,01/22/2025 06:15:00,-6.01,0.00,,,,
18059,01/22/2025 06:30:00,-5.92,0.00,,,,
18060,01/22/2025 06:45:00,-5.58,0.00,,,,
18061,01/22/2025 07:00:00,-5.88,0.00,,,,
18062,01/22/2025 07:15:00,-5.58,0.19,,,,
18063,01/22/2025 07:30:00,-5.28,1.96,,,,
18064,01/22/2025 07:45:00,-5.75,12.19,,,,
18065,01/22/2025 08:00:00,-6.22,70.42,,,,
18066,01/22/2025 08:15:00,-6.27,280.88,,,,
18067,01/22/2025 08:30:00,-6.39,779.20,,,,
18068,01/22/2025 08:45:00,-6.14,1562.88,,,,
18069,01/22/2025 09:00:00,-5.62,2378.88,,,,
18070,01/22/2025 09:15:00,-5.62,3116.80,,,,
18071,01/22/2025 09:30:00,-5.41,4395.52,,,,
18072,01/22/2025 09:45:00,-4.85,8711.68,,,,
18073,01/22/2025 10:00:00,-4.59,10675.20,,,,
18074,01/22/2025 10:15:00,-4.55,8407.04,,,,
18075,01/22/2025 10:30:00,-4.55,9989.12,,,,
18076,01/22/2025 10:45:00,-4.55,9175.04,,,,
18077,01/22/2025 11:00:00,-4.51,10880.00,,,,
18078,01/22/2025 11:15:00,-3.69,18304.00,,,,
18079,01/22/2025 11:30:00,-3.39,20915.20,,,,
18080,01/22/2025 11:45:00,-3.56,18017.28,,,,
18081,01/22/2025 12:00:00,-4.29,12528.64,,,,
18082,01/22/2025 12:15:00,-3.99,18534.40,,,,
18083,01/22/2025 12:30:00,-3.31,18088.96,,,,
18084,01/22/2025 12:45:00,-4.25,13685.76,,,,
18085,01/22/2025 13:00:00,-4.25,12518.40,,,,
18086,01/22/2025 13:15:00,-4.98,8704.00,,,,
18087,01/22/2025 13:30:00,-4.21,11596.80,,,,
18088,01/22/2025 13:45:00,-5.11,8747.52,,,,
18089,01/22/2025 14:00:00,-5.15,7137.28,,,,
18090,01/22/2025 14:15:00,-5.11,7306.24,,,,
18091,01/22/2025 14:30:00,-5.28,7155.20,,,,
18092,01/22/2025 14:45:00,-5.62,4839.68,,,,
18093,01/22/2025 15:00:00,-5.62,4427.52,,,,
18094,01/22/2025 15:15:00,-6.01,2495.36,,,,
18095,01/22/2025 15:30:00,-6.27,1430.40,,,,
18096,01/22/2025 15:45:00,-6.48,671.36,,,,
18097,01/22/2025 16:00:00,-6.65,291.12,,,,
18098,01/22/2025 16:15:00,-6.82,65.68,,,,
18099,01/22/2025 16:30:00,-6.87,10.22,,,,
18100,01/22/2025 16:45:00,-6.82,1.37,,,,
18101,01/22/2025 17:00:00,-6.91,0.00,,,,
18102,01/22/2025 17:15:00,-6.82,0.00,,,,
18103,01/22/2025 17:30:00,-6.74,0.00,,,,
18104,01/22/2025 17:45:00,-6.82,0.00,,,,
18105,01/22/2025 18:00:00,-6.78,0.00,,,,
18106,01/22/2025 18:15:00,-6.91,0.00,,,,
18107,01/22/2025 18:30:00,-7.00,0.00,,,,
18108,01/22/2025 18:45:00,-7.08,0.00,,,,
18109,01/22/2025 19:00:00,-7.21,0.00,,,,
18110,01/22/2025 19:15:00,-7.21,0.00,,,,
18111,01/22/2025 19:30:00,-7.25,0.00,,,,
18112,01/22/2025 19:45:00,-7.25,0.00,,,,
18113,01/22/2025 20:00:00,-7.30,0.00,,,,
18114,01/22/2025 20:15:00,-7.30,0.00,,,,
18115,01/22/2025 20:30:00,-7.34,0.00,,,,
18116,01/22/2025 20:45:00,-7.42,0.00,,,,
18117,01/22/2025 21:00:00,-7.42,0.00,,,,
18118,01/22/2025 21:15:00,-7.38,0.00,,,,
18119,01/22/2025 21:30:00,-7.38,0.00,,,,
18120,01/22/2025 21:45:00,-7.42,0.00,,,,
18121,01/22/2025 22:00:00,-7.42,0.00,,,,
18122,01/22/2025 22:15:00,-7.34,0.00,,,,
18123,01/22/2025 22:30:00,-7.25,0.00,,,,
18124,01/22/2025 22:45:00,-7.34,0.00,,,,
18125,01/22/2025 23:00:00,-7.25,0.00,,,,
18126,01/22/2025 23:15:00,-7.21,0.00,,,,
18127,01/22/2025 23:30:00,-7.21,0.00,,,,
18128,01/22/2025 23:45:00,-7.25,0.00,,,,
18129,01/23/2025 00:00:00,-7.30,0.00,,,,
18130,01/23/2025 00:15:00,-7.25,0.00,,,,
18131,01/23/2025 00:30:00,-7.34,0.00,,,,
18132,01/23/2025 00:45:00,-7.30,0.00,,,,
18133,01/23/2025 01:00:00,-7.30,0.00,,,,
18134,01/23/2025 01:15:00,-7.30,0.00,,,,
18135,01/23/2025 01:30:00,-7.34,0.00,,,,
18136,01/23/2025 01:45:00,-7.30,0.00,,,,
18137,01/23/2025 02:00:00,-7.30,0.00,,,,
18138,01/23/2025 02:15:00,-7.34,0.00,,,,
18139,01/23/2025 02:30:00,-7.30,0.00,,,,
18140,01/23/2025 02:45:00,-7.30,0.00,,,,
18141,01/23/2025 03:00:00,-7.34,0.00,,,,
18142,01/23/2025 03:15:00,-7.30,0.00,,,,
18143,01/23/2025 03:30:00,-7.34,0.00,,,,
18144,01/23/2025 03:45:00,-7.38,0.00,,,,
18145,01/23/2025 04:00:00,-7.30,0.00,,,,
18146,01/23/2025 04:15:00,-7.21,0.00,,,,
18147,01/23/2025 04:30:00,-7.25,0.00,,,,
18148,01/23/2025 04:45:00,-7.25,0.00,,,,
18149,01/23/2025 05:00:00,-7.25,0.00,,,,
18150,01/23/2025 05:15:00,-7.25,0.00,,,,
18151,01/23/2025 05:30:00,-7.25,0.00,,,,
18152,01/23/2025 05:45:00,-7.17,0.00,,,,
18153,01/23/2025 06:00:00,-7.25,0.00,,,,
18154,01/23/2025 06:15:00,-7.25,0.00,,,,
18155,01/23/2025 06:30:00,-7.25,0.00,,,,
18156,01/23/2025 06:45:00,-7.21,0.19,,,,
18157,01/23/2025 07:00:00,-7.17,0.19,,,,
18158,01/23/2025 07:15:00,-7.17,0.00,,,,
18159,01/23/2025 07:30:00,-7.17,1.37,,,,
18160,01/23/2025 07:45:00,-7.04,11.82,,,,
18161,01/23/2025 08:00:00,-7.04,74.40,,,,
18162,01/23/2025 08:15:00,-7.08,291.28,,,,
18163,01/23/2025 08:30:00,-7.04,719.36,,,,
18164,01/23/2025 08:45:00,-6.91,1422.08,,,,
18165,01/23/2025 09:00:00,-6.52,2355.20,,,,
18166,01/23/2025 09:15:00,-6.35,2416.64,,,,
18167,01/23/2025 09:30:00,-6.82,2149.12,,,,
18168,01/23/2025 09:45:00,-6.78,2474.88,,,,
18169,01/23/2025 10:00:00,-6.48,5358.08,,,,
18170,01/23/2025 10:15:00,-6.31,4424.96,,,,
18171,01/23/2025 10:30:00,-5.88,5642.24,,,,
18172,01/23/2025 10:45:00,-5.49,7759.36,,,,
18173,01/23/2025 11:00:00,-5.49,7452.16,,,,
18174,01/23/2025 11:15:00,-5.45,8302.08,,,,
18175,01/23/2025 11:30:00,-4.94,10076.16,,,,
18176,01/23/2025 11:45:00,-5.02,10618.88,,,,
18177,01/23/2025 12:00:00,-5.07,9277.44,,,,
18178,01/23/2025 12:15:00,-5.49,9169.92,,,,
18179,01/23/2025 12:30:00,-5.32,11125.76,,,,
18180,01/23/2025 12:45:00,-5.54,6745.60,,,,
18181,01/23/2025 13:00:00,-5.54,8401.92,,,,
18182,01/23/2025 13:15:00,-5.45,7641.60,,,,
18183,01/23/2025 13:30:00,-5.79,6190.08,,,,
18184,01/23/2025 13:45:00,-5.92,6151.68,,,,
18185,01/23/2025 14:00:00,-6.01,5304.32,,,,
