#,Date-Time (AKDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,Stopped,End of File
2275,06/24/2025 14:20:00,3.30,,,,,,
2276,06/24/2025 14:25:00,3.00,,,,,,
2277,06/24/2025 14:30:00,2.91,,,,,,
2278,06/24/2025 14:35:00,3.13,,,,,,
2279,06/24/2025 14:40:00,3.64,,,,,,
2280,06/24/2025 14:45:00,5.15,,,,,,
2281,06/24/2025 14:50:00,5.32,,,,,,
2282,06/24/2025 14:55:00,6.26,,,,,,
2283,06/24/2025 15:00:00,7.25,,,,,,
2284,06/24/2025 15:05:00,7.63,,,,,,
2285,06/24/2025 15:10:00,7.50,,,,,,
2286,06/24/2025 15:15:00,6.82,,,,,,
2287,06/24/2025 15:20:00,4.50,,,,,,
2288,06/24/2025 15:25:00,5.62,,,,,,
2289,06/24/2025 15:30:00,6.56,,,,,,
2290,06/24/2025 15:35:00,9.44,,,,,,
2291,06/24/2025 15:40:00,8.23,,,,,,
2292,06/24/2025 15:45:00,6.17,,,,,,
2293,06/24/2025 15:50:00,6.52,,,,,,
2294,06/24/2025 15:55:00,6.86,,,,,,
2295,06/24/2025 16:00:00,6.90,,,,,,
2296,06/24/2025 16:05:00,6.99,,,,,,
2297,06/24/2025 16:10:00,8.45,,,,,,
2298,06/24/2025 16:15:00,9.18,,,,,,
2299,06/24/2025 16:20:00,8.88,,,,,,
2300,06/24/2025 16:25:00,9.01,,,,,,
2301,06/24/2025 16:30:00,8.36,,,,,,
2302,06/24/2025 16:35:00,6.95,,,,,,
2303,06/24/2025 16:40:00,6.69,,,,,,
2304,06/24/2025 16:45:00,7.59,,,,,,
2305,06/24/2025 16:50:00,8.32,,,,,,
2306,06/24/2025 16:55:00,11.19,,,,,,
2307,06/24/2025 17:00:00,12.31,,,,,,
2308,06/24/2025 17:05:00,11.84,,,,,,
2309,06/24/2025 17:10:00,10.68,,,,,,
2310,06/24/2025 17:15:00,9.14,,,,,,
2311,06/24/2025 17:20:00,8.02,,,,,,
2312,06/24/2025 17:25:00,7.03,,,,,,
2313,06/24/2025 17:30:00,9.22,,,,,,
2314,06/24/2025 17:35:00,8.96,,,,,,
2315,06/24/2025 17:40:00,8.41,,,,,,
2316,06/24/2025 17:45:00,6.65,,,,,,
2317,06/24/2025 17:50:00,8.79,,,,,,
2318,06/24/2025 17:55:00,8.28,,,,,,
2319,06/24/2025 18:00:00,9.78,,,,,,
2320,06/24/2025 18:05:00,12.52,,,,,,
2321,06/24/2025 18:10:00,10.08,,,,,,
2322,06/24/2025 18:15:00,9.52,,,,,,
2323,06/24/2025 18:20:00,8.83,,,,,,
2324,06/24/2025 18:25:00,8.45,,,,,,
2325,06/24/2025 18:30:00,9.44,,,,,,
2326,06/24/2025 18:35:00,9.61,,,,,,
2327,06/24/2025 18:40:00,8.45,,,,,,
2328,06/24/2025 18:45:00,7.93,,,,,,
2329,06/24/2025 18:50:00,7.72,,,,,,
2330,06/24/2025 18:55:00,8.28,,,,,,
2331,06/24/2025 19:00:00,8.92,,,,,,
2332,06/24/2025 19:05:00,10.38,,,,,,
2333,06/24/2025 19:10:00,11.37,,,,,,
2334,06/24/2025 19:15:00,10.16,,,,,,
2335,06/24/2025 19:20:00,9.48,,,,,,
2336,06/24/2025 19:25:00,9.18,,,,,,
2337,06/24/2025 19:30:00,9.44,,,,,,
2338,06/24/2025 19:35:00,9.99,,,,,,
2339,06/24/2025 19:40:00,10.04,,,,,,
2340,06/24/2025 19:45:00,10.68,,,,,,
2341,06/24/2025 19:50:00,10.81,,,,,,
2342,06/24/2025 19:55:00,10.94,,,,,,
2343,06/24/2025 20:00:00,10.72,,,,,,
2344,06/24/2025 20:05:00,12.52,,,,,,
2345,06/24/2025 20:10:00,10.68,,,,,,
2346,06/24/2025 20:15:00,9.35,,,,,,
2347,06/24/2025 20:20:00,9.99,,,,,,
2348,06/24/2025 20:25:00,11.07,,,,,,
2349,06/24/2025 20:30:00,10.34,,,,,,
2350,06/24/2025 20:35:00,9.52,,,,,,
2351,06/24/2025 20:40:00,7.93,,,,,,
2352,06/24/2025 20:45:00,6.56,,,,,,
2353,06/24/2025 20:50:00,6.48,,,,,,
2354,06/24/2025 20:55:00,6.48,,,,,,
2355,06/24/2025 21:00:00,5.57,,,,,,
2356,06/24/2025 21:05:00,5.40,,,,,,
2357,06/24/2025 21:10:00,5.92,,,,,,
2358,06/24/2025 21:15:00,5.23,,,,,,
2359,06/24/2025 21:20:00,4.63,,,,,,
2360,06/24/2025 21:25:00,3.94,,,,,,
2361,06/24/2025 21:30:00,4.84,,,,,,
2362,06/24/2025 21:35:00,5.10,,,,,,
2363,06/24/2025 21:40:00,5.40,,,,,,
2364,06/24/2025 21:45:00,3.77,,,,,,
2365,06/24/2025 21:50:00,3.73,,,,,,
2366,06/24/2025 21:55:00,4.37,,,,,,
2367,06/24/2025 22:00:00,4.24,,,,,,
2368,06/24/2025 22:05:00,4.33,,,,,,
2369,06/24/2025 22:10:00,3.77,,,,,,
2370,06/24/2025 22:15:00,3.90,,,,,,
2371,06/24/2025 22:20:00,3.43,,,,,,
2372,06/24/2025 22:25:00,3.52,,,,,,
2373,06/24/2025 22:30:00,3.34,,,,,,
2374,06/24/2025 22:35:00,3.43,,,,,,
2375,06/24/2025 22:40:00,3.30,,,,,,
2376,06/24/2025 22:45:00,3.09,,,,,,
2377,06/24/2025 22:50:00,2.79,,,,,,
2378,06/24/2025 22:55:00,2.87,,,,,,
2379,06/24/2025 23:00:00,2.61,,,,,,
2380,06/24/2025 23:05:00,2.79,,,,,,
2381,06/24/2025 23:10:00,2.44,,,,,,
2382,06/24/2025 23:15:00,2.36,,,,,,
2383,06/24/2025 23:20:00,2.01,,,,,,
2384,06/24/2025 23:25:00,1.88,,,,,,
2385,06/24/2025 23:30:00,1.97,,,,,,
2386,06/24/2025 23:35:00,2.01,,,,,,
2387,06/24/2025 23:40:00,2.14,,,,,,
2388,06/24/2025 23:45:00,2.19,,,,,,
2389,06/24/2025 23:50:00,2.06,,,,,,
2390,06/24/2025 23:55:00,2.06,,,,,,
2391,06/25/2025 00:00:00,2.14,,,,,,
2392,06/25/2025 00:05:00,2.06,,,,,,
2393,06/25/2025 00:10:00,1.88,,,,,,
2394,06/25/2025 00:15:00,2.06,,,,,,
2395,06/25/2025 00:20:00,2.19,,,,,,
2396,06/25/2025 00:25:00,2.40,,,,,,
2397,06/25/2025 00:30:00,1.97,,,,,,
2398,06/25/2025 00:35:00,2.19,,,,,,
2399,06/25/2025 00:40:00,2.14,,,,,,
2400,06/25/2025 00:45:00,2.06,,,,,,
2401,06/25/2025 00:50:00,1.84,,,,,,
2402,06/25/2025 00:55:00,1.54,,,,,,
2403,06/25/2025 01:00:00,1.41,,,,,,
2404,06/25/2025 01:05:00,1.46,,,,,,
2405,06/25/2025 01:10:00,1.37,,,,,,
2406,06/25/2025 01:15:00,1.58,,,,,,
2407,06/25/2025 01:20:00,1.71,,,,,,
2408,06/25/2025 01:25:00,1.50,,,,,,
2409,06/25/2025 01:30:00,1.84,,,,,,
2410,06/25/2025 01:35:00,2.14,,,,,,
2411,06/25/2025 01:40:00,2.36,,,,,,
2412,06/25/2025 01:45:00,2.49,,,,,,
2413,06/25/2025 01:50:00,2.57,,,,,,
2414,06/25/2025 01:55:00,2.31,,,,,,
2415,06/25/2025 02:00:00,3.13,,,,,,
2416,06/25/2025 02:05:00,2.70,,,,,,
2417,06/25/2025 02:10:00,3.00,,,,,,
2418,06/25/2025 02:15:00,3.43,,,,,,
2419,06/25/2025 02:20:00,2.96,,,,,,
2420,06/25/2025 02:25:00,3.64,,,,,,
2421,06/25/2025 02:30:00,3.52,,,,,,
2422,06/25/2025 02:35:00,3.99,,,,,,
2423,06/25/2025 02:40:00,3.56,,,,,,
2424,06/25/2025 02:45:00,4.16,,,,,,
2425,06/25/2025 02:50:00,4.46,,,,,,
2426,06/25/2025 02:55:00,3.73,,,,,,
2427,06/25/2025 03:00:00,3.52,,,,,,
2428,06/25/2025 03:05:00,5.02,,,,,,
2429,06/25/2025 03:10:00,5.15,,,,,,
2430,06/25/2025 03:15:00,4.03,,,,,,
2431,06/25/2025 03:20:00,4.16,,,,,,
2432,06/25/2025 03:25:00,3.17,,,,,,
2433,06/25/2025 03:30:00,3.00,,,,,,
2434,06/25/2025 03:35:00,3.94,,,,,,
2435,06/25/2025 03:40:00,4.67,,,,,,
2436,06/25/2025 03:45:00,5.02,,,,,,
2437,06/25/2025 03:50:00,5.57,,,,,,
2438,06/25/2025 03:55:00,5.87,,,,,,
2439,06/25/2025 04:00:00,6.60,,,,,,
2440,06/25/2025 04:05:00,5.79,,,,,,
2441,06/25/2025 04:10:00,4.97,,,,,,
2442,06/25/2025 04:15:00,4.97,,,,,,
2443,06/25/2025 04:20:00,5.92,,,,,,
2444,06/25/2025 04:25:00,6.35,,,,,,
2445,06/25/2025 04:30:00,6.22,,,,,,
2446,06/25/2025 04:35:00,6.22,,,,,,
2447,06/25/2025 04:40:00,6.00,,,,,,
2448,06/25/2025 04:45:00,5.79,,,,,,
2449,06/25/2025 04:50:00,8.06,,,,,,
2450,06/25/2025 04:55:00,8.62,,,,,,
2451,06/25/2025 05:00:00,8.06,,,,,,
2452,06/25/2025 05:05:00,7.68,,,,,,
2453,06/25/2025 05:10:00,8.66,,,,,,
2454,06/25/2025 05:15:00,11.41,,,,,,
2455,06/25/2025 05:20:00,9.69,,,,,,
2456,06/25/2025 05:25:00,7.08,,,,,,
2457,06/25/2025 05:30:00,7.20,,,,,,
2458,06/25/2025 05:35:00,7.25,,,,,,
2459,06/25/2025 05:40:00,6.86,,,,,,
2460,06/25/2025 05:45:00,6.73,,,,,,
2461,06/25/2025 05:50:00,8.06,,,,,,
2462,06/25/2025 05:55:00,10.89,,,,,,
2463,06/25/2025 06:00:00,10.81,,,,,,
2464,06/25/2025 06:05:00,8.83,,,,,,
2465,06/25/2025 06:10:00,11.15,,,,,,
2466,06/25/2025 06:15:00,9.99,,,,,,
2467,06/25/2025 06:20:00,8.41,,,,,,
2468,06/25/2025 06:25:00,8.02,,,,,,
2469,06/25/2025 06:30:00,8.32,,,,,,
2470,06/25/2025 06:35:00,7.38,,,,,,
2471,06/25/2025 06:40:00,6.73,,,,,,
2472,06/25/2025 06:45:00,6.35,,,,,,
2473,06/25/2025 06:50:00,6.52,,,,,,
2474,06/25/2025 06:55:00,6.26,,,,,,
2475,06/25/2025 07:00:00,7.20,,,,,,
2476,06/25/2025 07:05:00,6.48,,,,,,
2477,06/25/2025 07:10:00,7.46,,,,,,
2478,06/25/2025 07:15:00,7.03,,,,,,
2479,06/25/2025 07:20:00,6.43,,,,,,
2480,06/25/2025 07:25:00,7.38,,,,,,
2481,06/25/2025 07:30:00,8.41,,,,,,
2482,06/25/2025 07:35:00,9.69,,,,,,
2483,06/25/2025 07:40:00,10.59,,,,,,
2484,06/25/2025 07:45:00,7.98,,,,,,
2485,06/25/2025 07:50:00,8.45,,,,,,
2486,06/25/2025 07:55:00,7.46,,,,,,
2487,06/25/2025 08:00:00,7.29,,,,,,
2488,06/25/2025 08:05:00,7.38,,,,,,
2489,06/25/2025 08:10:00,7.12,,,,,,
2490,06/25/2025 08:15:00,7.93,,,,,,
2491,06/25/2025 08:20:00,7.16,,,,,,
2492,06/25/2025 08:25:00,6.26,,,,,,
2493,06/25/2025 08:30:00,6.35,,,,,,
2494,06/25/2025 08:35:00,7.33,,,,,,
2495,06/25/2025 08:40:00,6.69,,,,,,
2496,06/25/2025 08:45:00,5.87,,,,,,
2497,06/25/2025 08:50:00,5.57,,,,,,
2498,06/25/2025 08:55:00,5.57,,,,,,
2499,06/25/2025 09:00:00,5.70,,,,,,
2500,06/25/2025 09:05:00,5.19,,,,,,
2501,06/25/2025 09:10:00,4.59,,,,,,
2502,06/25/2025 09:15:00,4.03,,,,,,
2503,06/25/2025 09:20:00,3.73,,,,,,
2504,06/25/2025 09:25:00,3.47,,,,,,
2505,06/25/2025 09:30:00,3.52,,,,,,
2506,06/25/2025 09:35:00,3.26,,,,,,
2507,06/25/2025 09:40:00,3.26,,,,,,
2508,06/25/2025 09:45:00,3.94,,,,,,
2509,06/25/2025 09:50:00,4.12,,,,,,
2510,06/25/2025 09:55:00,2.91,,,,,,
2511,06/25/2025 10:00:00,2.31,,,,,,
2512,06/25/2025 10:05:00,2.14,,,,,,
2513,06/25/2025 10:10:00,2.14,,,,,,
2514,06/25/2025 10:15:00,2.27,,,,,,
2515,06/25/2025 10:20:00,2.57,,,,,,
2516,06/25/2025 10:25:00,2.66,,,,,,
2517,06/25/2025 10:30:00,2.74,,,,,,
2518,06/25/2025 10:35:00,2.23,,,,,,
2519,06/25/2025 10:40:00,2.10,,,,,,
2520,06/25/2025 10:45:00,2.10,,,,,,
2521,06/25/2025 10:50:00,1.84,,,,,,
2522,06/25/2025 10:55:00,1.93,,,,,,
2523,06/25/2025 11:00:00,2.31,,,,,,
2524,06/25/2025 11:05:00,1.97,,,,,,
2525,06/25/2025 11:10:00,2.14,,,,,,
2526,06/25/2025 11:15:00,2.23,,,,,,
2527,06/25/2025 11:20:00,2.14,,,,,,
2528,06/25/2025 11:25:00,1.88,,,,,,
2529,06/25/2025 11:30:00,1.71,,,,,,
2530,06/25/2025 11:35:00,1.67,,,,,,
2531,06/25/2025 11:40:00,1.67,,,,,,
2532,06/25/2025 11:45:00,1.76,,,,,,
2533,06/25/2025 11:50:00,1.41,,,,,,
2534,06/25/2025 11:55:00,1.63,,,,,,
2535,06/25/2025 12:00:00,1.58,,,,,,
2536,06/25/2025 12:05:00,1.76,,,,,,
2537,06/25/2025 12:10:00,1.80,,,,,,
2538,06/25/2025 12:15:00,1.37,,,,,,
2539,06/25/2025 12:20:00,1.58,,,,,,
2540,06/25/2025 12:25:00,1.63,,,,,,
2541,06/25/2025 12:30:00,1.24,,,,,,
2542,06/25/2025 12:35:00,1.07,,,,,,
2543,06/25/2025 12:40:00,1.20,,,,,,
2544,06/25/2025 12:45:00,1.16,,,,,,
2545,06/25/2025 12:50:00,1.33,,,,,,
2546,06/25/2025 12:55:00,1.24,,,,,,
2547,06/25/2025 13:00:00,1.76,,,,,,
2548,06/25/2025 13:05:00,1.93,,,,,,
2549,06/25/2025 13:10:00,2.06,,,,,,
2550,06/25/2025 13:15:00,2.19,,,,,,
2551,06/25/2025 13:20:00,2.23,,,,,,
2552,06/25/2025 13:25:00,2.27,,,,,,
2553,06/25/2025 13:30:00,2.57,,,,,,
2554,06/25/2025 13:35:00,2.61,,,,,,
2555,06/25/2025 13:40:00,2.23,,,,,,
2556,06/25/2025 13:45:00,2.40,,,,,,
2557,06/25/2025 13:50:00,2.79,,,,,,
2558,06/25/2025 13:55:00,2.96,,,,,,
2559,06/25/2025 14:00:00,2.91,,,,,,
2560,06/25/2025 14:05:00,3.17,,,,,,
2561,06/25/2025 14:10:00,3.00,,,,,,
2562,06/25/2025 14:15:00,3.00,,,,,,
2563,06/25/2025 14:20:00,3.17,,,,,,
2564,06/25/2025 14:25:00,3.56,,,,,,
2565,06/25/2025 14:30:00,3.47,,,,,,
2566,06/25/2025 14:35:00,3.82,,,,,,
2567,06/25/2025 14:40:00,4.24,,,,,,
2568,06/25/2025 14:45:00,4.46,,,,,,
2569,06/25/2025 14:50:00,4.54,,,,,,
2570,06/25/2025 14:55:00,4.80,,,,,,
2571,06/25/2025 15:00:00,5.06,,,,,,
2572,06/25/2025 15:05:00,5.02,,,,,,
2573,06/25/2025 15:10:00,5.75,,,,,,
2574,06/25/2025 15:15:00,5.49,,,,,,
2575,06/25/2025 15:20:00,5.49,,,,,,
2576,06/25/2025 15:25:00,5.96,,,,,,
2577,06/25/2025 15:30:00,6.13,,,,,,
2578,06/25/2025 15:35:00,5.92,,,,,,
2579,06/25/2025 15:40:00,5.79,,,,,,
2580,06/25/2025 15:45:00,5.96,,,,,,
2581,06/25/2025 15:50:00,7.03,,,,,,
2582,06/25/2025 15:55:00,9.69,,,,,,
2583,06/25/2025 16:00:00,9.01,,,,,,
2584,06/25/2025 16:05:00,8.06,,,,,,
2585,06/25/2025 16:10:00,9.69,,,,,,
2586,06/25/2025 16:15:00,10.59,,,,,,
2587,06/25/2025 16:20:00,11.67,,,,,,
2588,06/25/2025 16:25:00,12.48,,,,,,
2589,06/25/2025 16:30:00,13.47,,,,,,
2590,06/25/2025 16:35:00,15.74,,,,,,
2591,06/25/2025 16:40:00,15.78,,,,,,
2592,06/25/2025 16:45:00,12.48,,,,,,
2593,06/25/2025 16:50:00,9.95,,,,,,
2594,06/25/2025 16:55:00,8.83,,,,,,
2595,06/25/2025 17:00:00,8.79,,,,,,
2596,06/25/2025 17:05:00,9.01,,,,,,
2597,06/25/2025 17:10:00,9.31,,,,,,
2598,06/25/2025 17:15:00,8.83,,,,,,
2599,06/25/2025 17:20:00,8.58,,,,,,
2600,06/25/2025 17:25:00,9.18,,,,,,
2601,06/25/2025 17:30:00,9.31,,,,,,
2602,06/25/2025 17:35:00,11.28,,,,,,
2603,06/25/2025 17:40:00,11.07,,,,,,
2604,06/25/2025 17:45:00,11.07,,,,,,
2605,06/25/2025 17:50:00,10.85,,,,,,
2606,06/25/2025 17:55:00,10.21,,,,,,
2607,06/25/2025 18:00:00,9.31,,,,,,
2608,06/25/2025 18:05:00,9.99,,,,,,
2609,06/25/2025 18:10:00,11.75,,,,,,
2610,06/25/2025 18:15:00,12.22,,,,,,
2611,06/25/2025 18:20:00,10.81,,,,,,
2612,06/25/2025 18:25:00,11.15,,,,,,
2613,06/25/2025 18:30:00,13.73,,,,,,
2614,06/25/2025 18:35:00,13.64,,,,,,
2615,06/25/2025 18:40:00,10.98,,,,,,
2616,06/25/2025 18:45:00,12.40,,,,,,
2617,06/25/2025 18:50:00,11.88,,,,,,
2618,06/25/2025 18:55:00,9.99,,,,,,
2619,06/25/2025 19:00:00,8.41,,,,,,
2620,06/25/2025 19:05:00,9.09,,,,,,
2621,06/25/2025 19:10:00,9.48,,,,,,
2622,06/25/2025 19:15:00,10.38,,,,,,
2623,06/25/2025 19:20:00,12.35,,,,,,
2624,06/25/2025 19:25:00,9.82,,,,,,
2625,06/25/2025 19:30:00,12.48,,,,,,
2626,06/25/2025 19:35:00,12.65,,,,,,
2627,06/25/2025 19:40:00,12.27,,,,,,
2628,06/25/2025 19:45:00,11.37,,,,,,
2629,06/25/2025 19:50:00,10.21,,,,,,
2630,06/25/2025 19:55:00,8.15,,,,,,
2631,06/25/2025 20:00:00,6.90,,,,,,
2632,06/25/2025 20:05:00,6.52,,,,,,
2633,06/25/2025 20:10:00,6.90,,,,,,
2634,06/25/2025 20:15:00,7.08,,,,,,
2635,06/25/2025 20:20:00,7.25,,,,,,
2636,06/25/2025 20:25:00,6.13,,,,,,
2637,06/25/2025 20:30:00,6.78,,,,,,
2638,06/25/2025 20:35:00,6.13,,,,,,
2639,06/25/2025 20:40:00,4.93,,,,,,
2640,06/25/2025 20:45:00,4.50,,,,,,
2641,06/25/2025 20:50:00,4.80,,,,,,
2642,06/25/2025 20:55:00,5.10,,,,,,
2643,06/25/2025 21:00:00,4.03,,,,,,
2644,06/25/2025 21:05:00,3.21,,,,,,
2645,06/25/2025 21:10:00,2.70,,,,,,
2646,06/25/2025 21:15:00,3.09,,,,,,
2647,06/25/2025 21:20:00,3.34,,,,,,
2648,06/25/2025 21:25:00,3.69,,,,,,
2649,06/25/2025 21:30:00,3.30,,,,,,
2650,06/25/2025 21:35:00,3.21,,,,,,
2651,06/25/2025 21:40:00,3.77,,,,,,
2652,06/25/2025 21:45:00,3.43,,,,,,
2653,06/25/2025 21:50:00,2.57,,,,,,
2654,06/25/2025 21:55:00,2.27,,,,,,
2655,06/25/2025 22:00:00,2.19,,,,,,
2656,06/25/2025 22:05:00,2.31,,,,,,
2657,06/25/2025 22:10:00,2.14,,,,,,
2658,06/25/2025 22:15:00,1.80,,,,,,
2659,06/25/2025 22:20:00,1.37,,,,,,
2660,06/25/2025 22:25:00,1.33,,,,,,
2661,06/25/2025 22:30:00,1.80,,,,,,
2662,06/25/2025 22:35:00,1.80,,,,,,
2663,06/25/2025 22:40:00,2.19,,,,,,
2664,06/25/2025 22:45:00,2.27,,,,,,
2665,06/25/2025 22:50:00,2.31,,,,,,
2666,06/25/2025 22:55:00,2.36,,,,,,
2667,06/25/2025 23:00:00,2.10,,,,,,
2668,06/25/2025 23:05:00,2.36,,,,,,
2669,06/25/2025 23:10:00,1.67,,,,,,
2670,06/25/2025 23:15:00,1.03,,,,,,
2671,06/25/2025 23:20:00,1.71,,,,,,
2672,06/25/2025 23:25:00,1.97,,,,,,
2673,06/25/2025 23:30:00,1.67,,,,,,
2674,06/25/2025 23:35:00,1.33,,,,,,
2675,06/25/2025 23:40:00,1.37,,,,,,
2676,06/25/2025 23:45:00,1.33,,,,,,
2677,06/25/2025 23:50:00,1.37,,,,,,
2678,06/25/2025 23:55:00,1.24,,,,,,
2679,06/26/2025 00:00:00,1.50,,,,,,
2680,06/26/2025 00:05:00,1.76,,,,,,
2681,06/26/2025 00:10:00,1.50,,,,,,
2682,06/26/2025 00:15:00,1.84,,,,,,
2683,06/26/2025 00:20:00,1.84,,,,,,
2684,06/26/2025 00:25:00,2.06,,,,,,
2685,06/26/2025 00:30:00,2.10,,,,,,
2686,06/26/2025 00:35:00,1.37,,,,,,
2687,06/26/2025 00:40:00,1.50,,,,,,
2688,06/26/2025 00:45:00,2.36,,,,,,
2689,06/26/2025 00:50:00,2.70,,,,,,
2690,06/26/2025 00:55:00,2.74,,,,,,
2691,06/26/2025 01:00:00,2.31,,,,,,
2692,06/26/2025 01:05:00,2.74,,,,,,
2693,06/26/2025 01:10:00,3.09,,,,,,
2694,06/26/2025 01:15:00,3.00,,,,,,
2695,06/26/2025 01:20:00,3.13,,,,,,
2696,06/26/2025 01:25:00,3.39,,,,,,
2697,06/26/2025 01:30:00,3.64,,,,,,
2698,06/26/2025 01:35:00,3.04,,,,,,
2699,06/26/2025 01:40:00,3.43,,,,,,
2700,06/26/2025 01:45:00,3.86,,,,,,
2701,06/26/2025 01:50:00,4.29,,,,,,
2702,06/26/2025 01:55:00,4.59,,,,,,
2703,06/26/2025 02:00:00,4.12,,,,,,
2704,06/26/2025 02:05:00,4.12,,,,,,
2705,06/26/2025 02:10:00,4.12,,,,,,
2706,06/26/2025 02:15:00,4.37,,,,,,
2707,06/26/2025 02:20:00,3.82,,,,,,
2708,06/26/2025 02:25:00,3.64,,,,,,
2709,06/26/2025 02:30:00,3.77,,,,,,
2710,06/26/2025 02:35:00,3.86,,,,,,
2711,06/26/2025 02:40:00,3.99,,,,,,
2712,06/26/2025 02:45:00,3.94,,,,,,
2713,06/26/2025 02:50:00,3.99,,,,,,
2714,06/26/2025 02:55:00,3.86,,,,,,
2715,06/26/2025 03:00:00,3.86,,,,,,
2716,06/26/2025 03:05:00,3.90,,,,,,
2717,06/26/2025 03:10:00,3.82,,,,,,
2718,06/26/2025 03:15:00,3.52,,,,,,
2719,06/26/2025 03:20:00,3.43,,,,,,
2720,06/26/2025 03:25:00,3.43,,,,,,
2721,06/26/2025 03:30:00,3.52,,,,,,
2722,06/26/2025 03:35:00,3.60,,,,,,
2723,06/26/2025 03:40:00,3.82,,,,,,
2724,06/26/2025 03:45:00,4.03,,,,,,
2725,06/26/2025 03:50:00,4.03,,,,,,
2726,06/26/2025 03:55:00,3.99,,,,,,
2727,06/26/2025 04:00:00,3.90,,,,,,
2728,06/26/2025 04:05:00,4.07,,,,,,
2729,06/26/2025 04:10:00,4.03,,,,,,
2730,06/26/2025 04:15:00,4.12,,,,,,
2731,06/26/2025 04:20:00,4.20,,,,,,
2732,06/26/2025 04:25:00,4.29,,,,,,
2733,06/26/2025 04:30:00,4.72,,,,,,
2734,06/26/2025 04:35:00,4.42,,,,,,
2735,06/26/2025 04:40:00,4.33,,,,,,
2736,06/26/2025 04:45:00,4.12,,,,,,
2737,06/26/2025 04:50:00,3.99,,,,,,
2738,06/26/2025 04:55:00,4.12,,,,,,
2739,06/26/2025 05:00:00,4.07,,,,,,
2740,06/26/2025 05:05:00,4.07,,,,,,
2741,06/26/2025 05:10:00,4.03,,,,,,
2742,06/26/2025 05:15:00,4.24,,,,,,
2743,06/26/2025 05:20:00,4.24,,,,,,
2744,06/26/2025 05:25:00,5.27,,,,,,
2745,06/26/2025 05:30:00,5.15,,,,,,
2746,06/26/2025 05:35:00,4.67,,,,,,
2747,06/26/2025 05:40:00,3.82,,,,,,
2748,06/26/2025 05:45:00,3.52,,,,,,
2749,06/26/2025 05:50:00,3.21,,,,,,
2750,06/26/2025 05:55:00,3.17,,,,,,
2751,06/26/2025 06:00:00,3.00,,,,,,
2752,06/26/2025 06:05:00,3.17,,,,,,
2753,06/26/2025 06:10:00,3.17,,,,,,
2754,06/26/2025 06:15:00,3.17,,,,,,
2755,06/26/2025 06:20:00,3.13,,,,,,
2756,06/26/2025 06:25:00,3.13,,,,,,
2757,06/26/2025 06:30:00,3.13,,,,,,
2758,06/26/2025 06:35:00,3.04,,,,,,
2759,06/26/2025 06:40:00,3.04,,,,,,
2760,06/26/2025 06:45:00,3.26,,,,,,
2761,06/26/2025 06:50:00,3.26,,,,,,
2762,06/26/2025 06:55:00,3.30,,,,,,
2763,06/26/2025 07:00:00,3.17,,,,,,
2764,06/26/2025 07:05:00,3.17,,,,,,
2765,06/26/2025 07:10:00,3.09,,,,,,
2766,06/26/2025 07:15:00,2.87,,,,,,
2767,06/26/2025 07:20:00,3.47,,,,,,
2768,06/26/2025 07:25:00,3.47,,,,,,
2769,06/26/2025 07:30:00,3.09,,,,,,
2770,06/26/2025 07:35:00,3.17,,,,,,
2771,06/26/2025 07:40:00,2.83,,,,,,
2772,06/26/2025 07:45:00,2.44,,,,,,
2773,06/26/2025 07:50:00,2.23,,,,,,
2774,06/26/2025 07:55:00,1.97,,,,,,
2775,06/26/2025 08:00:00,1.97,,,,,,
2776,06/26/2025 08:05:00,1.93,,,,,,
2777,06/26/2025 08:10:00,1.84,,,,,,
2778,06/26/2025 08:15:00,1.58,,,,,,
2779,06/26/2025 08:20:00,1.50,,,,,,
2780,06/26/2025 08:25:00,1.67,,,,,,
2781,06/26/2025 08:30:00,1.50,,,,,,
2782,06/26/2025 08:35:00,1.33,,,,,,
2783,06/26/2025 08:40:00,1.41,,,,,,
2784,06/26/2025 08:45:00,1.37,,,,,,
2785,06/26/2025 08:50:00,1.33,,,,,,
2786,06/26/2025 08:55:00,1.20,,,,,,
2787,06/26/2025 09:00:00,1.20,,,,,,
2788,06/26/2025 09:05:00,1.07,,,,,,
2789,06/26/2025 09:10:00,1.16,,,,,,
2790,06/26/2025 09:15:00,1.03,,,,,,
2791,06/26/2025 09:20:00,1.03,,,,,,
2792,06/26/2025 09:25:00,1.03,,,,,,
2793,06/26/2025 09:30:00,1.20,,,,,,
2794,06/26/2025 09:35:00,0.98,,,,,,
2795,06/26/2025 09:40:00,0.81,,,,,,
2796,06/26/2025 09:45:00,0.77,,,,,,
2797,06/26/2025 09:50:00,0.73,,,,,,
2798,06/26/2025 09:55:00,0.86,,,,,,
2799,06/26/2025 10:00:00,0.68,,,,,,
2800,06/26/2025 10:05:00,0.30,,,,,,
2801,06/26/2025 10:10:00,0.13,,,,,,
2802,06/26/2025 10:15:00,0.25,,,,,,
2803,06/26/2025 10:20:00,0.08,,,,,,
2804,06/26/2025 10:25:00,0.04,,,,,,
2805,06/26/2025 10:30:00,0.13,,,,,,
2806,06/26/2025 10:35:00,0.21,,,,,,
2807,06/26/2025 10:40:00,0.43,,,,,,
2808,06/26/2025 10:45:00,0.21,,,,,,
2809,06/26/2025 10:50:00,0.73,,,,,,
2810,06/26/2025 10:55:00,1.28,,,,,,
