datetime_utc,wind_speed_avg,wind_speed_max,source,maximum_definition,site_id,height,maximum_sensor_id,mean_sensor_id,source_file,excess_m_s,ratio
2026-07-19 21:55:00,2.358,2.52,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.16199999999999992,1.0687022900763359
2026-07-19 22:00:00,2.894,3.18,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.28600000000000003,1.0988251554941257
2026-07-19 22:05:00,2.708,2.91,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.20199999999999996,1.0745937961595273
2026-07-19 22:10:00,2.624,3.27,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.6459999999999999,1.2461890243902438
2026-07-19 22:15:00,1.984,2.29,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.30600000000000005,1.154233870967742
2026-07-19 22:20:00,2.188,2.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.35199999999999987,1.1608775137111516
2026-07-19 22:25:00,2.672,3.09,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4179999999999997,1.1564371257485029
2026-07-19 22:30:00,2.448,2.81,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3620000000000001,1.1478758169934642
2026-07-19 22:35:00,2.382,3.09,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.7079999999999997,1.2972292191435768
2026-07-19 22:40:00,2.098,3.94,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,1.842,1.8779790276453767
2026-07-19 22:45:00,2.674,3.09,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4159999999999999,1.1555721765145848
2026-07-19 22:50:00,3.908,4.3,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3919999999999999,1.1003070624360287
2026-07-19 22:55:00,3.996,4.17,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.17399999999999993,1.0435435435435436
2026-07-19 23:00:00,4.224,4.56,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3359999999999994,1.0795454545454544
2026-07-19 23:05:00,3.946,4.31,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.36399999999999944,1.0922453117080586
2026-07-19 23:10:00,3.856,4.27,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4139999999999997,1.1073651452282156
2026-07-19 23:15:00,3.668,4.13,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.46199999999999974,1.1259541984732824
2026-07-19 23:20:00,2.818,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4419999999999997,1.1568488289567067
2026-07-19 23:25:00,3.04,3.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.6400000000000001,1.2105263157894737
2026-07-19 23:30:00,1.522,2.33,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.808,1.530880420499343
2026-07-19 23:35:00,1.244,1.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.43599999999999994,1.3504823151125402
2026-07-19 23:40:00,0.8780001,1.09,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.21199990000000013,1.2414577173738364
2026-07-19 23:45:00,1.452,1.76,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.30800000000000005,1.2121212121212122
2026-07-19 23:50:00,1.228,1.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.45199999999999996,1.3680781758957654
2026-07-19 23:55:00,1.38,1.84,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4600000000000002,1.3333333333333335
2026-07-20 00:00:00,1.44,1.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.25,1.1736111111111112
2026-07-20 00:05:00,1.104,1.49,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3859999999999999,1.3496376811594202
2026-07-20 00:10:00,1.922,2.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3180000000000003,1.1654526534859524
2026-07-20 00:15:00,1.88,2.07,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.18999999999999995,1.101063829787234
2026-07-20 00:20:00,1.492,1.71,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.21799999999999997,1.146112600536193
2026-07-20 00:25:00,1.872,2.1,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.22799999999999998,1.1217948717948718
2026-07-20 00:30:00,2.022,2.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.16800000000000015,1.083086053412463
2026-07-20 00:35:00,1.542,1.92,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3779999999999999,1.245136186770428
2026-07-20 00:40:00,1.206,1.43,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.22399999999999998,1.185737976782753
2026-07-20 00:45:00,1.584,1.68,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.09599999999999986,1.0606060606060606
2026-07-20 00:50:00,1.618,1.81,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.19199999999999995,1.118665018541409
2026-07-20 00:55:00,1.81,2.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.20999999999999996,1.1160220994475138
2026-07-20 01:00:00,1.734,1.82,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.08600000000000008,1.04959630911188
2026-07-20 01:05:00,1.634,1.76,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1260000000000001,1.0771113831089352
2026-07-20 01:10:00,1.656,1.93,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.274,1.1654589371980677
2026-07-20 01:15:00,1.334,1.63,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2959999999999998,1.2218890554722637
2026-07-20 01:20:00,0.47,1.15,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.6799999999999999,2.4468085106382977
2026-07-20 01:25:00,1.154,1.43,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.276,1.2391681109185442
2026-07-20 01:30:00,0.988,1.23,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.242,1.2449392712550607
2026-07-20 01:35:00,1.236,1.6,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3640000000000001,1.2944983818770228
2026-07-20 01:40:00,1.586,1.83,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.244,1.1538461538461537
2026-07-20 01:45:00,1.718,2.01,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2919999999999998,1.169965075669383
2026-07-20 01:50:00,1.136,1.58,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4440000000000002,1.3908450704225355
2026-07-20 01:55:00,1.528,1.89,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3619999999999999,1.236910994764398
2026-07-20 02:00:00,0.844,1.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4760000000000001,1.5639810426540286
2026-07-20 02:05:00,0.6720001,1.25,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.5779999,1.8601187708156592
2026-07-20 02:10:00,1.254,1.53,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.276,1.2200956937799043
2026-07-20 02:15:00,1.444,1.84,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.39600000000000013,1.2742382271468145
2026-07-20 02:20:00,1.46,1.84,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3800000000000001,1.2602739726027399
2026-07-20 02:25:00,1.864,2.53,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.6659999999999997,1.3572961373390555
2026-07-20 02:30:00,1.07,1.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.16999999999999993,1.158878504672897
2026-07-20 02:35:00,1.176,1.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3640000000000001,1.3095238095238095
2026-07-20 02:40:00,1.118,1.52,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4019999999999999,1.359570661896243
2026-07-20 02:45:00,0.9580001,1.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.23199989999999993,1.242171060316173
2026-07-20 02:50:00,0.73,0.89,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.16000000000000003,1.2191780821917808
2026-07-20 02:55:00,0.496,0.76,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.264,1.532258064516129
2026-07-20 03:00:00,0.668,0.78,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.11199999999999999,1.1676646706586826
2026-07-20 03:05:00,0.958,1.55,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.5920000000000001,1.617954070981211
2026-07-20 03:10:00,1.924,2.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.4159999999999999,1.2162162162162162
2026-07-20 03:15:00,1.634,1.91,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.276,1.1689106487148102
2026-07-20 03:20:00,1.224,1.38,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.15599999999999992,1.1274509803921569
2026-07-20 03:25:00,1.662,2.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3580000000000001,1.2154031287605296
2026-07-20 03:30:00,1.38,1.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.31000000000000005,1.2246376811594204
2026-07-20 03:35:00,1.32,1.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.21999999999999997,1.1666666666666667
2026-07-20 03:40:00,1.156,1.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3840000000000001,1.332179930795848
2026-07-20 03:45:00,1.196,1.58,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3840000000000001,1.3210702341137124
2026-07-20 03:50:00,1.5,2.08,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.5800000000000001,1.3866666666666667
2026-07-20 03:55:00,1.936,2.16,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2240000000000002,1.115702479338843
2026-07-20 04:00:00,1.792,2.12,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.32800000000000007,1.1830357142857144
2026-07-20 04:05:00,2.184,2.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.13599999999999968,1.062271062271062
2026-07-20 04:10:00,2.506,2.83,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3240000000000003,1.1292897047086992
2026-07-20 04:15:00,2.368,2.69,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.32200000000000006,1.1359797297297298
2026-07-20 04:20:00,2.476,2.62,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.14400000000000013,1.0581583198707594
2026-07-20 04:25:00,2.294,2.62,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.32600000000000007,1.1421098517872712
2026-07-20 04:30:00,2.232,2.93,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.698,1.3127240143369174
2026-07-20 04:35:00,2.992,3.12,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1280000000000001,1.0427807486631016
2026-07-20 04:40:00,2.578,2.77,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.19200000000000017,1.0744763382467029
2026-07-20 04:45:00,2.65,2.73,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.08000000000000007,1.030188679245283
2026-07-20 04:50:00,2.368,2.57,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.20199999999999996,1.085304054054054
2026-07-20 04:55:00,2.236,2.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.08399999999999963,1.037567084078712
2026-07-20 05:00:00,2.142,2.48,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3380000000000001,1.157796451914099
2026-07-20 05:05:00,2.302,2.49,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.18800000000000017,1.0816681146828846
2026-07-20 05:10:00,2.022,2.2,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.17800000000000038,1.0880316518298716
2026-07-20 05:15:00,2.608,3.13,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.5219999999999998,1.2001533742331287
2026-07-20 05:20:00,2.914,3.03,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.11599999999999966,1.0398078242964994
2026-07-20 05:25:00,2.89,3.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1299999999999999,1.0449826989619377
2026-07-20 05:30:00,2.77,2.95,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.18000000000000016,1.0649819494584838
2026-07-20 05:35:00,2.914,2.99,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.07600000000000007,1.0260809883321895
2026-07-20 05:40:00,2.816,3.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3740000000000001,1.1328125
2026-07-20 05:45:00,3.106,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.15399999999999991,1.0495814552479072
2026-07-20 05:50:00,3.006,3.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3340000000000001,1.1111111111111112
2026-07-20 05:55:00,2.884,3.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.13600000000000012,1.0471567267683772
2026-07-20 06:00:00,2.99,3.13,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.13999999999999968,1.0468227424749164
2026-07-20 06:05:00,2.97,3.19,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.21999999999999975,1.074074074074074
2026-07-20 06:10:00,2.784,2.99,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2060000000000004,1.0739942528735633
2026-07-20 06:15:00,2.786,2.93,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.14400000000000013,1.0516870064608759
2026-07-20 06:20:00,2.91,3.17,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2599999999999998,1.0893470790378006
2026-07-20 06:25:00,3.128,3.33,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.20199999999999996,1.0645780051150895
2026-07-20 06:30:00,2.498,2.67,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1719999999999997,1.0688550840672537
2026-07-20 06:35:00,2.566,2.73,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.16400000000000015,1.063912704598597
2026-07-20 06:40:00,2.668,2.95,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.28200000000000003,1.105697151424288
2026-07-20 06:45:00,2.892,3.21,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.31800000000000006,1.1099585062240664
2026-07-20 06:50:00,3.18,3.7,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.52,1.1635220125786163
2026-07-20 06:55:00,3.146,3.54,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.39400000000000013,1.1252383979656708
2026-07-20 07:00:00,2.87,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3899999999999997,1.1358885017421603
2026-07-20 07:05:00,3.214,3.58,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3660000000000001,1.1138767890479153
2026-07-20 07:10:00,3.022,3.24,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.21800000000000042,1.072137657180675
2026-07-20 07:15:00,3.144,3.67,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.5259999999999998,1.1673027989821882
2026-07-20 07:20:00,3.156,3.49,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.3340000000000001,1.105830164765526
2026-07-20 07:25:00,2.994,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.26599999999999957,1.0888443553774214
2026-07-20 07:30:00,3.104,3.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.23599999999999977,1.0760309278350515
2026-07-20 07:35:00,2.88,3.01,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1299999999999999,1.0451388888888888
2026-07-20 07:40:00,2.674,2.82,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1459999999999999,1.0545998504113687
2026-07-20 07:45:00,2.95,3.2,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.25,1.0847457627118644
2026-07-20 07:50:00,3.058,3.34,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.28200000000000003,1.0922171353826031
2026-07-20 07:55:00,3.04,3.33,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.29000000000000004,1.0953947368421053
2026-07-20 08:00:00,2.902,3.01,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.10799999999999965,1.0372157133011715
2026-07-20 08:05:00,2.864,2.91,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.04600000000000026,1.0160614525139666
2026-07-20 08:10:00,3.05,3.23,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.18000000000000016,1.059016393442623
2026-07-20 08:15:00,2.964,3.11,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1459999999999999,1.0492577597840755
2026-07-20 08:20:00,3.13,3.28,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1499999999999999,1.0479233226837061
2026-07-20 08:25:00,3.13,3.32,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.18999999999999995,1.060702875399361
2026-07-20 08:30:00,3.128,3.26,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.13199999999999967,1.0421994884910486
2026-07-20 08:35:00,2.992,3.12,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1280000000000001,1.0427807486631016
2026-07-20 08:40:00,2.542,2.65,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.1080000000000001,1.042486231313926
2026-07-20 08:45:00,2.65,2.76,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.10999999999999988,1.0415094339622641
2026-07-20 08:50:00,2.688,2.98,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.2919999999999998,1.1086309523809523
2026-07-20 08:55:00,2.862,3.07,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.20799999999999974,1.0726764500349406
2026-07-20 09:00:00,2.842,2.91,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.06800000000000006,1.023926812104152
2026-07-20 09:05:00,3.028,3.25,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.22199999999999998,1.07331571994716
2026-07-20 09:10:00,2.94,3.02,rmyoung,maximum of one-minute subsamples in five-minute interval,A13,2m,11707_wind_speed_max,11707_wind_speed_avg,11707_A13.nc,0.08000000000000007,1.0272108843537415
