#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
3698,07/07/2024 05:49:28,22.73,0.00,,,,,
3699,07/07/2024 05:54:28,22.65,0.00,,,,,
3700,07/07/2024 05:59:28,22.69,0.00,,,,,
3701,07/07/2024 06:04:28,22.61,0.00,,,,,
3702,07/07/2024 06:09:28,22.65,0.00,,,,,
3703,07/07/2024 06:14:28,22.61,0.00,,,,,
3704,07/07/2024 06:19:28,22.56,0.00,,,,,
3705,07/07/2024 06:24:28,22.56,0.00,,,,,
3706,07/07/2024 06:29:28,22.52,0.00,,,,,
3707,07/07/2024 06:34:28,22.56,0.00,,,,,
3708,07/07/2024 06:39:28,22.56,0.00,,,,,
3709,07/07/2024 06:44:28,22.52,0.00,,,,,
3710,07/07/2024 06:49:28,22.52,0.00,,,,,
3711,07/07/2024 06:54:28,22.56,0.00,,,,,
3712,07/07/2024 06:59:28,22.52,0.00,,,,,
3713,07/07/2024 07:04:28,22.52,0.00,,,,,
3714,07/07/2024 07:09:28,22.52,0.00,,,,,
3715,07/07/2024 07:14:28,22.52,0.00,,,,,
3716,07/07/2024 07:19:28,22.56,0.00,,,,,
3717,07/07/2024 07:24:28,22.48,0.00,,,,,
3718,07/07/2024 07:29:28,22.52,0.00,,,,,
3719,07/07/2024 07:34:28,22.56,0.00,,,,,
3720,07/07/2024 07:39:28,22.56,0.00,,,,,
3721,07/07/2024 07:44:28,22.56,0.00,,,,,
3722,07/07/2024 07:49:28,22.56,0.00,,,,,
3723,07/07/2024 07:54:28,22.52,0.00,,,,,
3724,07/07/2024 07:59:28,22.56,0.00,,,,,
3725,07/07/2024 08:04:28,22.61,0.00,,,,,
3726,07/07/2024 08:09:28,22.56,0.00,,,,,
3727,07/07/2024 08:14:28,22.61,0.00,,,,,
3728,07/07/2024 08:19:28,22.69,0.00,,,,,
3729,07/07/2024 08:24:28,22.65,0.00,,,,,
3730,07/07/2024 08:29:28,22.61,0.00,,,,,
3731,07/07/2024 08:34:28,22.65,0.00,,,,,
3732,07/07/2024 08:39:28,22.65,0.00,,,,,
3733,07/07/2024 08:44:28,22.65,0.00,,,,,
3734,07/07/2024 08:49:28,22.65,0.00,,,,,
3735,07/07/2024 08:54:28,22.69,0.00,,,,,
3736,07/07/2024 08:59:28,22.69,0.00,,,,,
3737,07/07/2024 09:04:28,22.69,0.00,,,,,
3738,07/07/2024 09:09:28,22.69,0.00,,,,,
3739,07/07/2024 09:14:28,22.73,0.00,,,,,
3740,07/07/2024 09:19:28,22.69,0.00,,,,,
3741,07/07/2024 09:24:28,22.73,0.00,,,,,
3742,07/07/2024 09:29:28,22.73,0.00,,,,,
3743,07/07/2024 09:34:28,22.73,0.00,,,,,
3744,07/07/2024 09:39:28,22.73,0.00,,,,,
3745,07/07/2024 09:44:28,22.78,0.00,,,,,
3746,07/07/2024 09:49:28,22.82,0.00,,,,,
3747,07/07/2024 09:54:28,22.82,0.00,,,,,
3748,07/07/2024 09:59:28,22.86,0.00,,,,,
3749,07/07/2024 10:04:28,22.82,0.00,,,,,
3750,07/07/2024 10:09:28,22.86,0.00,,,,,
3751,07/07/2024 10:14:28,22.82,0.00,,,,,
3752,07/07/2024 10:19:28,22.86,0.00,,,,,
3753,07/07/2024 10:24:28,22.86,0.00,,,,,
3754,07/07/2024 10:29:28,22.91,0.00,,,,,
3755,07/07/2024 10:34:28,22.91,0.00,,,,,
3756,07/07/2024 10:39:28,22.91,0.00,,,,,
3757,07/07/2024 10:44:28,22.99,0.00,,,,,
3758,07/07/2024 10:49:28,23.03,0.00,,,,,
3759,07/07/2024 10:54:28,22.99,0.00,,,,,
3760,07/07/2024 10:59:28,23.03,0.00,,,,,
3761,07/07/2024 11:04:28,23.08,0.00,,,,,
3762,07/07/2024 11:09:28,23.12,0.00,,,,,
3763,07/07/2024 11:14:28,23.21,0.00,,,,,
3764,07/07/2024 11:19:28,23.25,0.00,,,,,
3765,07/07/2024 11:24:28,23.29,0.00,,,,,
3766,07/07/2024 11:29:28,23.34,0.00,,,,,
3767,07/07/2024 11:34:28,23.34,0.00,,,,,
3768,07/07/2024 11:39:28,23.34,0.00,,,,,
3769,07/07/2024 11:44:28,23.38,0.00,,,,,
3770,07/07/2024 11:49:28,23.42,0.00,,,,,
3771,07/07/2024 11:54:28,23.42,0.00,,,,,
3772,07/07/2024 11:59:28,23.42,0.00,,,,,
3773,07/07/2024 12:04:28,23.46,0.00,,,,,
3774,07/07/2024 12:09:28,23.46,0.00,,,,,
3775,07/07/2024 12:14:28,23.46,0.00,,,,,
3776,07/07/2024 12:19:28,23.51,0.00,,,,,
3777,07/07/2024 12:24:28,23.55,0.00,,,,,
3778,07/07/2024 12:29:28,23.59,0.00,,,,,
3779,07/07/2024 12:34:28,23.59,0.00,,,,,
3780,07/07/2024 12:39:28,23.68,0.00,,,,,
3781,07/07/2024 12:44:28,23.68,0.00,,,,,
3782,07/07/2024 12:49:28,23.81,0.00,,,,,
3783,07/07/2024 12:54:28,23.81,0.00,,,,,
3784,07/07/2024 12:59:28,23.85,0.00,,,,,
3785,07/07/2024 13:04:28,23.85,0.00,,,,,
3786,07/07/2024 13:09:28,23.94,0.00,,,,,
3787,07/07/2024 13:14:28,23.98,0.00,,,,,
3788,07/07/2024 13:19:28,24.02,0.00,,,,,
3789,07/07/2024 13:24:28,24.11,0.00,,,,,
3790,07/07/2024 13:29:28,24.11,0.00,,,,,
3791,07/07/2024 13:34:28,24.19,0.00,,,,,
3792,07/07/2024 13:39:28,24.24,0.00,,,,,
3793,07/07/2024 13:44:28,24.28,0.00,,,,,
3794,07/07/2024 13:49:28,24.36,0.00,,,,,
3795,07/07/2024 13:54:28,24.41,0.00,,,,,
3796,07/07/2024 13:59:28,24.49,0.00,,,,,
3797,07/07/2024 14:04:28,24.54,0.00,,,,,
3798,07/07/2024 14:09:28,24.62,0.00,,,,,
3799,07/07/2024 14:14:28,24.62,0.00,,,,,
3800,07/07/2024 14:19:28,24.66,0.00,,,,,
3801,07/07/2024 14:24:28,24.71,0.00,,,,,
3802,07/07/2024 14:29:28,24.75,0.00,,,,,
3803,07/07/2024 14:34:28,24.71,0.00,,,,,
3804,07/07/2024 14:39:28,24.71,0.00,,,,,
3805,07/07/2024 14:44:28,24.71,0.00,,,,,
3806,07/07/2024 14:49:28,24.75,0.00,,,,,
3807,07/07/2024 14:54:28,24.71,0.00,,,,,
3808,07/07/2024 14:59:28,24.75,0.00,,,,,
3809,07/07/2024 15:04:28,24.66,0.00,,,,,
3810,07/07/2024 15:09:28,24.66,0.00,,,,,
3811,07/07/2024 15:14:28,24.71,0.00,,,,,
3812,07/07/2024 15:19:28,24.66,0.00,,,,,
3813,07/07/2024 15:24:28,24.62,0.00,,,,,
3814,07/07/2024 15:29:28,24.62,0.00,,,,,
3815,07/07/2024 15:34:28,24.66,0.00,,,,,
3816,07/07/2024 15:39:28,24.58,0.00,,,,,
3817,07/07/2024 15:44:28,24.58,0.00,,,,,
3818,07/07/2024 15:49:28,24.49,0.00,,,,,
3819,07/07/2024 15:54:28,24.49,0.00,,,,,
3820,07/07/2024 15:59:28,24.41,0.00,,,,,
3821,07/07/2024 16:04:28,24.45,0.00,,,,,
3822,07/07/2024 16:09:28,24.41,0.00,,,,,
3823,07/07/2024 16:14:28,24.41,0.00,,,,,
3824,07/07/2024 16:19:28,24.32,0.00,,,,,
3825,07/07/2024 16:24:28,24.36,0.00,,,,,
3826,07/07/2024 16:29:28,24.36,0.00,,,,,
3827,07/07/2024 16:34:28,24.32,0.00,,,,,
3828,07/07/2024 16:39:28,24.41,0.00,,,,,
3829,07/07/2024 16:44:28,24.45,0.00,,,,,
3830,07/07/2024 16:49:28,24.41,0.00,,,,,
3831,07/07/2024 16:54:28,24.41,0.00,,,,,
3832,07/07/2024 16:59:28,24.41,0.00,,,,,
3833,07/07/2024 17:04:28,24.45,0.00,,,,,
3834,07/07/2024 17:09:28,24.45,0.00,,,,,
3835,07/07/2024 17:14:28,24.45,0.00,,,,,
3836,07/07/2024 17:19:28,24.45,0.00,,,,,
3837,07/07/2024 17:24:28,24.49,0.00,,,,,
3838,07/07/2024 17:29:28,24.45,0.00,,,,,
3839,07/07/2024 17:34:28,24.45,0.00,,,,,
3840,07/07/2024 17:39:28,24.45,0.00,,,,,
3841,07/07/2024 17:44:28,24.45,0.00,,,,,
3842,07/07/2024 17:49:28,24.45,0.00,,,,,
3843,07/07/2024 17:54:28,24.45,0.00,,,,,
3844,07/07/2024 17:59:28,24.49,0.00,,,,,
3845,07/07/2024 18:04:28,24.49,0.00,,,,,
3846,07/07/2024 18:09:28,24.45,0.00,,,,,
3847,07/07/2024 18:14:28,24.45,0.00,,,,,
3848,07/07/2024 18:19:28,24.49,0.00,,,,,
3849,07/07/2024 18:24:28,24.49,0.00,,,,,
3850,07/07/2024 18:29:28,24.49,0.00,,,,,
3851,07/07/2024 18:34:28,24.54,0.00,,,,,
3852,07/07/2024 18:39:28,24.49,0.00,,,,,
3853,07/07/2024 18:44:28,24.54,0.00,,,,,
3854,07/07/2024 18:49:28,24.54,0.00,,,,,
3855,07/07/2024 18:54:28,24.54,0.00,,,,,
3856,07/07/2024 18:59:28,24.54,0.00,,,,,
3857,07/07/2024 19:04:28,24.49,0.00,,,,,
3858,07/07/2024 19:09:28,24.45,0.00,,,,,
3859,07/07/2024 19:14:28,24.49,0.00,,,,,
3860,07/07/2024 19:19:28,24.49,0.00,,,,,
3861,07/07/2024 19:24:28,24.49,0.00,,,,,
3862,07/07/2024 19:29:28,24.54,0.00,,,,,
3863,07/07/2024 19:34:28,24.49,0.00,,,,,
3864,07/07/2024 19:39:28,24.49,0.00,,,,,
3865,07/07/2024 19:44:28,24.49,0.00,,,,,
3866,07/07/2024 19:49:28,24.45,0.00,,,,,
3867,07/07/2024 19:54:28,24.41,0.00,,,,,
3868,07/07/2024 19:59:28,24.45,0.00,,,,,
3869,07/07/2024 20:04:28,24.36,0.00,,,,,
3870,07/07/2024 20:09:28,24.32,0.00,,,,,
3871,07/07/2024 20:14:28,24.32,0.00,,,,,
3872,07/07/2024 20:19:28,24.28,0.00,,,,,
3873,07/07/2024 20:24:28,24.19,0.00,,,,,
3874,07/07/2024 20:29:28,24.19,0.00,,,,,
3875,07/07/2024 20:34:28,24.15,0.00,,,,,
3876,07/07/2024 20:39:28,24.15,0.00,,,,,
3877,07/07/2024 20:44:28,24.06,0.00,,,,,
3878,07/07/2024 20:49:28,24.06,0.00,,,,,
3879,07/07/2024 20:54:28,24.02,0.00,,,,,
3880,07/07/2024 20:59:28,23.94,0.00,,,,,
3881,07/07/2024 21:04:28,23.94,0.00,,,,,
3882,07/07/2024 21:09:28,23.89,0.00,,,,,
3883,07/07/2024 21:14:28,23.89,0.00,,,,,
3884,07/07/2024 21:19:28,23.89,0.00,,,,,
3885,07/07/2024 21:24:28,23.89,0.00,,,,,
3886,07/07/2024 21:29:28,23.89,0.00,,,,,
3887,07/07/2024 21:34:28,23.89,0.00,,,,,
3888,07/07/2024 21:39:28,23.89,0.00,,,,,
3889,07/07/2024 21:44:28,23.94,0.00,,,,,
3890,07/07/2024 21:49:28,23.89,0.00,,,,,
3891,07/07/2024 21:54:28,23.85,0.00,,,,,
3892,07/07/2024 21:59:28,23.94,0.00,,,,,
3893,07/07/2024 22:04:28,23.98,0.00,,,,,
3894,07/07/2024 22:09:28,23.98,0.00,,,,,
3895,07/07/2024 22:14:28,23.98,0.00,,,,,
3896,07/07/2024 22:19:28,24.06,0.00,,,,,
3897,07/07/2024 22:24:28,24.06,0.00,,,,,
3898,07/07/2024 22:29:28,24.11,0.00,,,,,
3899,07/07/2024 22:34:28,24.15,0.00,,,,,
3900,07/07/2024 22:39:28,24.19,0.00,,,,,
3901,07/07/2024 22:44:28,24.19,0.00,,,,,
3902,07/07/2024 22:49:28,24.24,0.00,,,,,
3903,07/07/2024 22:54:28,24.28,0.00,,,,,
3904,07/07/2024 22:59:28,24.28,0.00,,,,,
3905,07/07/2024 23:04:28,24.32,0.00,,,,,
3906,07/07/2024 23:09:28,24.36,0.00,,,,,
3907,07/07/2024 23:14:28,24.36,0.00,,,,,
3908,07/07/2024 23:19:28,24.41,0.00,,,,,
3909,07/07/2024 23:24:28,24.45,0.00,,,,,
3910,07/07/2024 23:29:28,24.41,0.00,,,,,
3911,07/07/2024 23:34:28,24.54,0.00,,,,,
3912,07/07/2024 23:39:28,24.49,0.00,,,,,
3913,07/07/2024 23:44:28,24.45,0.00,,,,,
3914,07/07/2024 23:49:28,24.54,0.00,,,,,
3915,07/07/2024 23:54:28,24.54,0.00,,,,,
3916,07/07/2024 23:59:28,24.58,0.00,,,,,
3917,07/08/2024 00:04:28,24.58,0.00,,,,,
3918,07/08/2024 00:09:28,24.58,0.00,,,,,
3919,07/08/2024 00:14:28,24.62,0.00,,,,,
3920,07/08/2024 00:19:28,24.62,0.00,,,,,
3921,07/08/2024 00:24:28,24.66,0.00,,,,,
3922,07/08/2024 00:29:28,24.62,0.00,,,,,
3923,07/08/2024 00:34:28,24.66,0.00,,,,,
3924,07/08/2024 00:39:28,24.66,0.00,,,,,
3925,07/08/2024 00:44:28,24.66,0.00,,,,,
3926,07/08/2024 00:49:28,24.71,0.00,,,,,
3927,07/08/2024 00:54:28,24.71,0.00,,,,,
3928,07/08/2024 00:59:28,24.75,0.00,,,,,
3929,07/08/2024 01:04:28,24.75,0.00,,,,,
3930,07/08/2024 01:09:28,24.75,0.00,,,,,
3931,07/08/2024 01:14:28,24.79,0.00,,,,,
3932,07/08/2024 01:19:28,24.75,0.00,,,,,
3933,07/08/2024 01:24:28,24.79,0.00,,,,,
3934,07/08/2024 01:29:28,24.79,0.00,,,,,
3935,07/08/2024 01:34:28,24.79,0.00,,,,,
3936,07/08/2024 01:39:28,24.79,0.00,,,,,
3937,07/08/2024 01:44:28,24.79,0.00,,,,,
3938,07/08/2024 01:49:28,24.84,0.00,,,,,
3939,07/08/2024 01:54:28,24.79,0.00,,,,,
3940,07/08/2024 01:59:28,24.84,0.00,,,,,
3941,07/08/2024 02:04:28,24.88,0.00,,,,,
3942,07/08/2024 02:09:28,24.88,0.00,,,,,
3943,07/08/2024 02:14:28,24.88,0.00,,,,,
3944,07/08/2024 02:19:28,24.84,0.00,,,,,
3945,07/08/2024 02:24:28,24.84,0.00,,,,,
3946,07/08/2024 02:29:28,24.84,0.00,,,,,
3947,07/08/2024 02:34:28,24.88,0.00,,,,,
3948,07/08/2024 02:39:28,24.84,0.00,,,,,
3949,07/08/2024 02:44:28,24.84,0.00,,,,,
3950,07/08/2024 02:49:28,24.88,0.00,,,,,
3951,07/08/2024 02:54:28,24.84,0.00,,,,,
3952,07/08/2024 02:59:28,24.84,0.00,,,,,
3953,07/08/2024 03:04:28,24.88,0.00,,,,,
3954,07/08/2024 03:09:28,24.84,0.00,,,,,
3955,07/08/2024 03:14:28,24.84,0.00,,,,,
3956,07/08/2024 03:19:28,24.84,0.00,,,,,
3957,07/08/2024 03:24:28,24.84,0.00,,,,,
3958,07/08/2024 03:29:28,24.79,0.00,,,,,
3959,07/08/2024 03:34:28,24.79,0.00,,,,,
3960,07/08/2024 03:39:28,24.79,0.00,,,,,
3961,07/08/2024 03:44:28,24.79,0.00,,,,,
3962,07/08/2024 03:49:28,24.79,0.00,,,,,
3963,07/08/2024 03:54:28,24.75,0.00,,,,,
3964,07/08/2024 03:59:28,24.75,0.00,,,,,
3965,07/08/2024 04:04:28,24.71,0.00,,,,,
3966,07/08/2024 04:09:28,24.75,0.00,,,,,
3967,07/08/2024 04:14:28,24.71,0.00,,,,,
3968,07/08/2024 04:19:28,24.75,0.00,,,,,
3969,07/08/2024 04:24:28,24.71,0.00,,,,,
3970,07/08/2024 04:29:28,24.75,0.00,,,,,
3971,07/08/2024 04:34:28,24.66,0.00,,,,,
3972,07/08/2024 04:39:28,24.75,0.00,,,,,
3973,07/08/2024 04:44:28,24.71,0.00,,,,,
3974,07/08/2024 04:49:28,24.66,0.00,,,,,
3975,07/08/2024 04:54:28,24.66,0.00,,,,,
3976,07/08/2024 04:59:28,24.62,0.00,,,,,
3977,07/08/2024 05:04:28,24.66,0.00,,,,,
3978,07/08/2024 05:09:28,24.62,0.00,,,,,
3979,07/08/2024 05:14:28,24.62,0.00,,,,,
3980,07/08/2024 05:19:28,24.58,0.00,,,,,
3981,07/08/2024 05:24:28,24.58,0.00,,,,,
3982,07/08/2024 05:29:28,24.49,0.00,,,,,
3983,07/08/2024 05:34:28,24.49,0.00,,,,,
3984,07/08/2024 05:39:28,24.54,0.00,,,,,
3985,07/08/2024 05:44:28,24.49,0.00,,,,,
3986,07/08/2024 05:49:28,24.45,0.00,,,,,
3987,07/08/2024 05:54:28,24.45,0.00,,,,,
3988,07/08/2024 05:59:28,24.45,0.00,,,,,
3989,07/08/2024 06:04:28,24.45,0.00,,,,,
3990,07/08/2024 06:09:28,24.41,0.00,,,,,
3991,07/08/2024 06:14:28,24.36,0.00,,,,,
3992,07/08/2024 06:19:28,24.36,0.00,,,,,
3993,07/08/2024 06:24:28,24.36,0.00,,,,,
3994,07/08/2024 06:29:28,24.36,0.00,,,,,
3995,07/08/2024 06:34:28,24.32,0.00,,,,,
3996,07/08/2024 06:39:28,24.28,0.00,,,,,
3997,07/08/2024 06:44:28,24.32,0.00,,,,,
3998,07/08/2024 06:49:28,24.32,0.00,,,,,
3999,07/08/2024 06:54:28,24.24,0.00,,,,,
4000,07/08/2024 06:59:28,24.24,0.00,,,,,
4001,07/08/2024 07:04:28,24.24,0.00,,,,,
4002,07/08/2024 07:09:28,24.24,0.00,,,,,
4003,07/08/2024 07:14:28,24.24,0.00,,,,,
4004,07/08/2024 07:19:28,24.19,0.00,,,,,
4005,07/08/2024 07:24:28,24.24,0.00,,,,,
4006,07/08/2024 07:29:28,24.24,0.00,,,,,
4007,07/08/2024 07:34:28,24.19,0.00,,,,,
4008,07/08/2024 07:39:28,24.19,0.00,,,,,
4009,07/08/2024 07:44:28,24.15,0.00,,,,,
4010,07/08/2024 07:49:28,24.15,0.00,,,,,
4011,07/08/2024 07:54:28,24.15,0.00,,,,,
4012,07/08/2024 07:59:28,24.15,0.00,,,,,
4013,07/08/2024 08:04:28,24.11,0.00,,,,,
4014,07/08/2024 08:09:28,24.15,0.00,,,,,
4015,07/08/2024 08:14:28,24.11,0.00,,,,,
4016,07/08/2024 08:19:28,24.11,0.00,,,,,
4017,07/08/2024 08:24:28,24.11,0.00,,,,,
4018,07/08/2024 08:29:28,24.11,0.00,,,,,
4019,07/08/2024 08:34:28,24.06,0.00,,,,,
4020,07/08/2024 08:39:28,24.11,0.00,,,,,
4021,07/08/2024 08:44:28,24.06,0.00,,,,,
4022,07/08/2024 08:49:28,24.06,0.00,,,,,
4023,07/08/2024 08:54:28,24.06,0.00,,,,,
4024,07/08/2024 08:59:28,24.02,0.00,,,,,
4025,07/08/2024 09:04:28,24.06,0.00,,,,,
4026,07/08/2024 09:09:28,24.02,0.00,,,,,
4027,07/08/2024 09:14:28,24.02,0.00,,,,,
4028,07/08/2024 09:19:28,24.02,0.00,,,,,
4029,07/08/2024 09:24:28,23.98,0.00,,,,,
4030,07/08/2024 09:29:28,23.98,0.00,,,,,
4031,07/08/2024 09:34:28,23.98,0.00,,,,,
4032,07/08/2024 09:39:28,23.98,0.00,,,,,
4033,07/08/2024 09:44:28,24.02,0.00,,,,,
4034,07/08/2024 09:49:28,23.98,0.00,,,,,
4035,07/08/2024 09:54:28,23.98,0.00,,,,,
4036,07/08/2024 09:59:28,23.94,0.00,,,,,
4037,07/08/2024 10:04:28,23.98,0.00,,,,,
4038,07/08/2024 10:09:28,23.98,0.00,,,,,
4039,07/08/2024 10:14:28,23.89,0.00,,,,,
4040,07/08/2024 10:19:28,23.98,0.00,,,,,
4041,07/08/2024 10:24:28,23.98,0.00,,,,,
4042,07/08/2024 10:29:28,23.98,0.00,,,,,
4043,07/08/2024 10:34:28,24.02,0.00,,,,,
4044,07/08/2024 10:39:28,24.02,0.00,,,,,
4045,07/08/2024 10:44:28,23.94,0.00,,,,,
4046,07/08/2024 10:49:28,23.98,0.00,,,,,
4047,07/08/2024 10:54:28,23.98,0.00,,,,,
4048,07/08/2024 10:59:28,23.89,0.00,,,,,
4049,07/08/2024 11:04:28,23.89,0.00,,,,,
4050,07/08/2024 11:09:28,23.89,0.00,,,,,
4051,07/08/2024 11:14:28,23.85,0.00,,,,,
4052,07/08/2024 11:19:28,23.76,0.00,,,,,
4053,07/08/2024 11:24:28,23.81,0.00,,,,,
4054,07/08/2024 11:29:28,23.72,0.00,,,,,
4055,07/08/2024 11:34:28,23.76,0.00,,,,,
4056,07/08/2024 11:39:28,23.68,0.00,,,,,
4057,07/08/2024 11:44:28,23.64,0.00,,,,,
4058,07/08/2024 11:49:28,23.64,0.00,,,,,
4059,07/08/2024 11:54:28,23.55,0.00,,,,,
4060,07/08/2024 11:59:28,23.59,0.00,,,,,
4061,07/08/2024 12:04:28,23.94,0.00,,,,,
4062,07/08/2024 12:09:28,24.36,0.00,,,,,
4063,07/08/2024 12:14:28,24.71,0.00,,,,,
4064,07/08/2024 12:19:28,25.14,0.39,,,,,
4065,07/08/2024 12:24:28,25.57,0.00,,,,,
4066,07/08/2024 12:29:28,25.95,0.00,,,,,
4067,07/08/2024 12:34:28,26.42,0.00,,,,,
4068,07/08/2024 12:39:28,26.94,0.00,,,,,
4069,07/08/2024 12:44:28,27.37,0.00,,,,,
4070,07/08/2024 12:49:28,27.84,0.00,,,,,
4071,07/08/2024 12:54:28,28.35,0.00,,,,,
4072,07/08/2024 12:59:28,28.91,0.00,,,,,
4073,07/08/2024 13:04:28,29.34,0.00,,,,,
4074,07/08/2024 13:09:28,29.77,0.00,,,,,
4075,07/08/2024 13:14:28,29.98,0.00,,,,,
4076,07/08/2024 13:19:28,30.24,0.00,,,,,
4077,07/08/2024 13:24:28,30.03,0.00,,,,,
4078,07/08/2024 13:29:28,29.34,0.00,,,,,
4079,07/08/2024 13:34:28,28.70,0.00,,,,,
4080,07/08/2024 13:39:28,28.10,0.00,,,,,
4081,07/08/2024 13:44:28,27.50,0.00,,,,,
4082,07/08/2024 13:49:28,26.94,0.00,,,,,
4083,07/08/2024 13:54:28,26.51,0.00,,,,,
4084,07/08/2024 13:59:28,26.08,0.00,,,,,
4085,07/08/2024 14:04:28,25.65,0.00,,,,,
4086,07/08/2024 14:09:28,25.35,0.00,,,,,
4087,07/08/2024 14:14:28,25.14,0.00,,,,,
4088,07/08/2024 14:19:28,24.84,0.00,,,,,
4089,07/08/2024 14:24:28,24.58,0.00,,,,,
4090,07/08/2024 14:29:28,24.41,0.00,,,,,
4091,07/08/2024 14:34:28,24.66,0.00,,,,,
4092,07/08/2024 14:39:28,25.09,0.00,,,,,
4093,07/08/2024 14:44:28,25.39,0.00,,,,,
4094,07/08/2024 14:49:28,25.61,0.00,,,,,
4095,07/08/2024 14:54:28,25.82,0.00,,,,,
4096,07/08/2024 14:59:28,25.91,0.00,,,,,
4097,07/08/2024 15:04:28,25.95,0.00,,,,,
4098,07/08/2024 15:09:28,26.04,0.00,,,,,
4099,07/08/2024 15:14:28,26.08,0.00,,,,,
4100,07/08/2024 15:19:28,26.12,0.00,,,,,
4101,07/08/2024 15:24:28,26.08,0.00,,,,,
4102,07/08/2024 15:29:28,26.08,0.00,,,,,
4103,07/08/2024 15:34:28,26.08,0.00,,,,,
4104,07/08/2024 15:39:28,26.08,0.00,,,,,
4105,07/08/2024 15:44:28,25.99,0.00,,,,,
4106,07/08/2024 15:49:28,25.95,0.00,,,,,
4107,07/08/2024 15:54:28,25.95,0.00,,,,,
4108,07/08/2024 15:59:28,25.91,0.00,,,,,
4109,07/08/2024 16:04:28,25.95,0.00,,,,,
4110,07/08/2024 16:09:28,25.82,0.00,,,,,
4111,07/08/2024 16:14:28,25.74,0.00,,,,,
4112,07/08/2024 16:19:28,25.69,0.00,,,,,
4113,07/08/2024 16:24:28,25.65,0.00,,,,,
4114,07/08/2024 16:29:28,25.65,0.00,,,,,
4115,07/08/2024 16:34:28,25.61,0.00,,,,,
4116,07/08/2024 16:39:28,25.52,0.00,,,,,
4117,07/08/2024 16:44:28,25.48,0.00,,,,,
4118,07/08/2024 16:49:28,25.48,0.00,,,,,
4119,07/08/2024 16:54:28,25.39,0.00,,,,,
4120,07/08/2024 16:59:28,25.39,0.00,,,,,
4121,07/08/2024 17:04:28,25.39,0.00,,,,,
4122,07/08/2024 17:09:28,25.35,0.00,,,,,
4123,07/08/2024 17:14:28,25.31,0.00,,,,,
4124,07/08/2024 17:19:28,25.31,0.00,,,,,
4125,07/08/2024 17:24:28,25.27,0.00,,,,,
4126,07/08/2024 17:29:28,25.22,0.00,,,,,
4127,07/08/2024 17:34:28,25.22,0.00,,,,,
4128,07/08/2024 17:39:28,25.18,0.00,,,,,
4129,07/08/2024 17:44:28,25.18,0.00,,,,,
4130,07/08/2024 17:49:28,25.22,0.00,,,,,
4131,07/08/2024 17:54:28,25.27,0.00,,,,,
4132,07/08/2024 17:59:28,25.18,0.00,,,,,
4133,07/08/2024 18:04:28,25.18,0.00,,,,,
4134,07/08/2024 18:09:28,25.18,0.00,,,,,
4135,07/08/2024 18:14:28,25.22,0.00,,,,,
4136,07/08/2024 18:19:28,25.18,0.00,,,,,
4137,07/08/2024 18:24:28,25.18,0.00,,,,,
4138,07/08/2024 18:29:28,25.18,0.00,,,,,
4139,07/08/2024 18:34:28,25.09,0.00,,,,,
4140,07/08/2024 18:39:28,25.18,0.00,,,,,
4141,07/08/2024 18:44:28,25.18,0.00,,,,,
4142,07/08/2024 18:49:28,25.18,0.00,,,,,
4143,07/08/2024 18:54:28,25.18,0.00,,,,,
4144,07/08/2024 18:59:28,25.14,0.00,,,,,
4145,07/08/2024 19:04:28,25.14,0.00,,,,,
4146,07/08/2024 19:09:28,25.14,0.00,,,,,
4147,07/08/2024 19:14:28,25.18,0.00,,,,,
4148,07/08/2024 19:19:28,25.14,0.00,,,,,
4149,07/08/2024 19:24:28,25.14,0.00,,,,,
4150,07/08/2024 19:29:28,25.18,0.00,,,,,
4151,07/08/2024 19:34:28,25.18,0.00,,,,,
4152,07/08/2024 19:39:28,25.14,0.00,,,,,
4153,07/08/2024 19:44:28,25.18,0.00,,,,,
4154,07/08/2024 19:49:28,25.18,0.00,,,,,
4155,07/08/2024 19:54:28,25.18,0.00,,,,,
4156,07/08/2024 19:59:28,25.18,0.00,,,,,
4157,07/08/2024 20:04:28,25.18,0.00,,,,,
4158,07/08/2024 20:09:28,25.14,0.00,,,,,
4159,07/08/2024 20:14:28,25.14,0.00,,,,,
4160,07/08/2024 20:19:28,25.09,0.00,,,,,
4161,07/08/2024 20:24:28,25.05,0.00,,,,,
4162,07/08/2024 20:29:28,25.05,0.00,,,,,
4163,07/08/2024 20:34:28,25.01,0.00,,,,,
4164,07/08/2024 20:39:28,24.97,0.00,,,,,
4165,07/08/2024 20:44:28,24.92,0.00,,,,,
4166,07/08/2024 20:49:28,24.92,0.00,,,,,
4167,07/08/2024 20:54:28,24.84,0.00,,,,,
4168,07/08/2024 20:59:28,24.79,0.00,,,,,
4169,07/08/2024 21:04:28,24.75,0.00,,,,,
4170,07/08/2024 21:09:28,24.75,0.00,,,,,
4171,07/08/2024 21:14:28,24.75,0.00,,,,,
4172,07/08/2024 21:19:28,24.66,0.00,,,,,
4173,07/08/2024 21:24:28,24.71,0.00,,,,,
4174,07/08/2024 21:29:28,24.66,0.00,,,,,
4175,07/08/2024 21:34:28,24.71,0.00,,,,,
4176,07/08/2024 21:39:28,24.71,0.00,,,,,
4177,07/08/2024 21:44:28,24.71,0.00,,,,,
